date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-06-29,1,ACLBSL,31.86,939.0,939.0,916.0,938.0,938.0,0.0,0.0,921.08,4085.0,939.0,3762613.1,61,-1.00,23.00,-0.11,2.51,1.80,966.80,979.37,"1,240.00",827.90
2026-06-29,2,ADBL,31.61,300.2,305.0,300.2,304.7,304.7,0.0,0.0,303.26,7222.0,305.0,2190116.9,89,-0.30,4.80,-0.10,1.60,0.47,308.00,308.96,344.90,280.00
2026-06-29,3,AHL,30.31,480.9,480.9,437.1,448.0,448.0,0.0,0.0,448.83,6301.0,468.6,2828109.1,77,-20.60,43.80,-4.40,10.02,-0.19,524.90,556.17,700.00,437.10
2026-06-29,4,AHPC,30.22,265.0,265.0,260.1,262.2,262.2,0.0,0.0,262.23,41458.0,264.3,10871381.9,186,-2.10,4.90,-0.79,1.88,-0.01,280.53,281.12,334.00,250.10
2026-06-29,5,AKJCL,24.91,346.0,364.9,346.0,357.9,357.9,0.0,0.0,359.59,222203.0,362.6,79900926.0,617,-4.70,18.90,-1.30,5.46,-0.47,347.73,295.08,461.40,172.90
2026-06-29,6,AKPL,30.59,257.0,257.0,254.0,254.1,254.1,0.0,0.0,255.37,39337.0,256.8,10045478.1,170,-2.70,3.00,-1.05,1.18,-0.50,268.98,261.59,317.00,227.50
2026-06-29,7,ALBSL,24.87,1056.0,1080.0,1055.0,1063.0,1063.0,0.0,0.0,1065.51,865.0,1070.0,921663.0,39,-7.00,25.00,-0.65,2.37,-0.24,"1,144.44","1,109.78","1,334.00",780.10
2026-06-29,8,ALICL,31.04,440.0,440.0,433.0,436.9,436.9,0.0,0.0,436.05,17209.0,440.1,7503999.2,104,-3.20,7.00,-0.73,1.62,0.19,462.15,464.36,550.00,430.00
2026-06-29,9,ANLB,36.52,5722.6,5884.9,5722.0,5884.9,5884.9,0.0,0.0,5755.34,509.0,5894.0,2929470.6,29,-9.10,162.90,-0.15,2.85,2.20,"6,168.58","6,178.71","6,989.00","5,220.00"
2026-06-29,10,APHL,24.36,831.3,875.0,831.3,855.0,855.0,0.0,0.0,855.74,31428.0,875.0,26894334.1,1440,-20.00,43.70,-2.29,5.26,-0.09,0.00,0.00,"1,053.40",299.70
2026-06-29,11,API,33.9,336.9,345.0,331.0,332.5,332.5,0.0,0.0,334.45,207481.0,336.9,69391677.1,497,-4.40,14.00,-1.31,4.23,-0.59,327.68,313.08,370.00,258.80
2026-06-29,12,AVYAN,30.32,1041.0,1059.0,1031.1,1043.0,1043.0,0.0,0.0,1039.14,1444.0,1060.0,1500521.0,45,-17.00,27.90,-1.60,2.71,0.37,"1,059.89","1,035.68","1,366.00",906.00
2026-06-29,13,BANDIPUR,24.63,767.0,767.0,741.0,748.0,748.0,0.0,0.0,750.31,22104.0,770.0,16584794.1,428,-22.00,26.00,-2.86,3.51,-0.31,885.98,0.00,"1,233.00",285.00
2026-06-29,14,BARUN,32.22,322.5,325.0,318.0,319.0,319.0,0.0,0.0,320.21,35284.0,325.0,11298286.3,185,-6.00,7.00,-1.85,2.20,-0.38,348.52,342.05,473.00,292.10
2026-06-29,15,BBC,27.35,4279.9,4280.0,4155.0,4246.9,4246.9,0.0,0.0,4227.14,211.0,4260.0,891927.0,19,-13.10,125.00,-0.31,3.01,0.47,"4,765.60","4,820.71","6,120.00","4,100.00"
2026-06-29,16,BEDC,28.23,330.0,345.0,330.0,331.4,331.4,0.0,0.0,334.7,38469.0,342.5,12875429.4,226,-11.10,15.00,-3.24,4.55,-0.99,457.72,503.77,872.00,330.00
2026-06-29,17,BFC,21.69,490.0,521.5,490.0,500.0,500.0,0.0,0.0,503.0,22822.0,513.0,11479443.4,124,-13.00,31.50,-2.53,6.43,-0.60,476.52,473.02,579.90,411.50
2026-06-29,18,BGWT,29.44,600.0,604.0,585.5,604.0,604.0,0.0,0.0,597.69,1038.0,598.9,620404.3,41,5.10,18.50,0.85,3.16,1.04,727.46,753.33,"1,110.00",563.00
2026-06-29,19,BHCL,38.05,586.6,586.6,542.0,545.0,545.0,0.0,0.0,554.39,45338.0,558.7,25135141.0,367,-13.70,44.60,-2.45,8.23,-1.72,562.19,529.26,699.00,292.10
2026-06-29,20,BHDC,31.0,422.0,441.0,422.0,440.0,440.0,0.0,0.0,439.65,8492.0,444.0,3733483.3,67,-4.00,19.00,-0.90,4.50,0.08,473.34,490.64,706.00,422.00
2026-06-29,21,BHL,32.2,220.7,220.7,207.5,207.5,207.5,0.0,0.0,208.56,72705.0,210.2,15163225.6,283,-2.70,13.20,-1.28,6.36,-0.51,212.67,202.50,264.40,164.00
2026-06-29,22,BHPL,23.64,505.5,505.6,500.0,505.0,505.0,0.0,0.0,501.37,4713.0,505.5,2362967.5,60,-0.50,5.60,-0.10,1.12,0.72,548.97,590.23,916.90,492.00
2026-06-29,23,BJHL,29.4,800.0,825.9,800.0,818.0,818.0,0.0,0.0,815.95,5123.0,825.0,4180095.8,137,-7.00,25.90,-0.85,3.24,0.25,0.00,0.00,"1,305.00",270.10
2026-06-29,24,BNHC,27.16,315.1,315.4,313.0,313.0,313.0,0.0,0.0,313.88,3074.0,315.1,964876.0,37,-2.10,2.40,-0.67,0.77,-0.28,385.05,406.18,613.80,311.70
2026-06-29,25,BNT,22.07,11600.0,11600.0,11600.0,11600.0,11600.0,0.0,0.0,11600.0,10.0,11740.0,116000.0,1,-140.00,0.00,-1.19,0.00,0.00,"11,790.88","11,676.18","13,205.00","10,660.00"
2026-06-29,26,BPCL,32.59,654.9,654.9,642.0,642.0,642.0,0.0,0.0,645.56,33936.0,654.9,21907642.8,100,-12.90,12.90,-1.97,2.01,-0.55,713.61,720.42,"1,065.00",617.50
2026-06-29,27,BUNGAL,18.44,662.0,674.0,651.0,671.5,671.5,0.0,0.0,665.84,43084.0,662.0,28687020.5,347,9.50,23.00,1.44,3.53,0.84,660.76,0.00,895.00,302.40
2026-06-29,28,C30MF,21.83,9.9,10.0,9.81,9.94,9.94,0.0,0.0,9.97,7700.0,10.0,76799.0,5,-0.06,0.19,-0.60,1.94,-0.34,9.88,9.67,10.71,8.70
2026-06-29,29,CBBL,32.64,906.1,915.0,905.0,910.6,910.6,0.0,0.0,909.72,11251.0,910.7,10235204.9,135,-0.10,10.00,-0.01,1.10,0.10,930.06,955.31,"1,144.80",881.88
