date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025-02-03,1,ACLBSL,42.4,1195.0,1232.0,1195.0,1205.5,1205.5,0.0,0.0,1215.1,16338.0,1215.0,19852328.0,239,-9.50,37.00,-0.78,3.10,-0.80,"1,491.00",585.00
2025-02-03,2,ADBL,47.78,296.0,303.9,296.0,299.0,299.0,0.0,0.0,299.84,49607.0,294.9,14874076.6,309,4.10,7.90,1.39,2.67,-0.28,428.40,223.00
2025-02-03,3,ADBLD83,38.49,1101.0,1101.0,1085.0,1085.0,1085.0,0.0,0.0,1086.9,840.0,1101.4,913000.0,3,-16.40,16.00,-1.49,1.47,-0.18,"1,160.00","1,000.00"
2025-02-03,4,AHL,35.38,850.0,850.0,818.0,826.0,826.0,0.0,0.0,828.79,25640.0,834.0,21250233.5,193,-8.00,32.00,-0.96,3.91,-0.34,904.00,402.10
2025-02-03,5,AHPC,38.45,275.0,277.4,267.0,269.5,269.5,0.0,0.0,271.43,202765.0,272.0,55036421.29,645,-2.50,10.40,-0.92,3.90,-0.72,349.00,149.00
2025-02-03,6,AKJCL,50.16,209.0,211.0,205.1,205.3,205.3,0.0,0.0,207.51,254645.0,205.0,52841362.1,815,0.30,5.90,0.15,2.88,-1.08,274.90,150.90
2025-02-03,7,AKPL,49.82,248.0,251.0,241.0,246.0,246.0,0.0,0.0,246.24,199218.0,245.8,49054694.1,594,0.20,10.00,0.08,4.15,-0.10,326.00,157.20
2025-02-03,8,ALBSL,35.59,990.0,990.0,935.0,949.0,949.0,0.0,0.0,955.03,22879.0,975.0,21850122.5,226,-26.00,55.00,-2.67,5.88,-0.64,"1,177.00",616.90
2025-02-03,9,ALICL,44.73,749.0,775.0,749.0,765.0,765.0,0.0,0.0,764.8,54478.0,760.0,41664607.3,252,5.00,26.00,0.66,3.47,0.03,825.00,523.00
2025-02-03,10,ANLB,43.43,5175.0,5446.0,5005.0,5446.0,5446.0,0.0,0.0,5092.98,4039.0,5240.0,20570541.9,118,206.00,441.00,3.93,8.81,6.48,"6,735.00","1,777.60"
2025-02-03,11,API,40.58,285.0,293.0,279.3,280.0,280.0,0.0,0.0,285.58,223297.0,283.0,63770214.3,893,-3.00,13.70,-1.06,4.91,-1.99,390.00,162.00
2025-02-03,12,AVYAN,50.84,1210.0,1306.8,1210.0,1238.0,1238.0,0.0,0.0,1260.92,30452.0,1188.0,38397591.7,567,50.00,96.80,4.21,8.00,-1.85,"1,306.80",580.00
2025-02-03,13,BARUN,44.2,459.0,495.0,459.0,487.0,487.0,0.0,0.0,476.29,634620.0,459.0,302263929.6,1783,28.00,36.00,6.10,7.84,2.20,495.00,211.00
2025-02-03,14,BBC,46.5,5858.0,5860.0,5725.0,5799.9,5799.9,0.0,0.0,5766.41,1197.0,5753.0,6902397.5,56,46.90,135.00,0.82,2.36,0.58,"7,247.00","3,525.00"
2025-02-03,15,BEDC,47.22,911.0,982.5,911.0,982.5,982.5,0.0,0.0,954.64,182171.0,893.2,173908301.0,1095,89.30,71.50,10.00,7.85,2.84,982.50,318.50
2025-02-03,16,BFC,44.64,620.0,630.0,605.0,608.1,608.1,0.0,0.0,613.14,55634.0,618.0,34111427.0,422,-9.90,25.00,-1.60,4.13,-0.83,951.60,310.00
2025-02-03,17,BGWT,36.67,1150.0,1174.0,1133.0,1159.0,1159.0,0.0,0.0,1152.73,18383.0,1168.0,21190722.5,195,-9.00,41.00,-0.77,3.62,0.54,"1,361.70",548.00
2025-02-03,18,BHDC,33.18,726.0,749.7,716.0,718.9,718.9,0.0,0.0,724.93,50781.0,740.0,36812718.3,300,-21.10,33.70,-2.85,4.71,-0.84,829.70,434.00
2025-02-03,19,BHL,32.67,382.2,399.5,380.0,383.5,383.5,0.0,0.0,383.9,17027.0,390.0,6536708.0,156,-6.50,19.50,-1.67,5.13,-0.10,520.00,298.00
2025-02-03,20,BHPL,37.14,1030.0,1092.0,989.0,1060.0,1060.0,0.0,0.0,1042.6,23334.0,1028.0,24328034.5,183,32.00,103.00,3.11,10.41,1.64,"1,245.00",449.00
2025-02-03,21,BNHC,37.91,553.0,553.0,520.1,534.0,534.0,0.0,0.0,535.15,49293.0,543.2,26379213.9,342,-9.20,32.90,-1.69,6.33,-0.22,742.00,380.30
2025-02-03,22,BNT,46.43,14000.0,14191.0,13700.0,13829.0,13829.0,0.0,0.0,13905.77,220.0,13739.9,3059270.0,20,89.10,491.00,0.65,3.58,-0.56,"18,100.00","11,700.00"
2025-02-03,23,BOKD86,40.92,1030.0,1031.0,1030.0,1031.0,1031.0,0.0,0.0,1030.5,50.0,1030.2,51525.0,2,0.80,1.00,0.08,0.10,0.05,"1,080.00",854.00
