date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-07-06,1,ACLBSL,28.92,922.1,925.0,912.0,916.0,916.0,0.0,0.0,914.71,1645.0,925.0,1504699.1,33,-9.00,13.00,-0.97,1.43,0.14,967.54,975.74,"1,240.00",827.90
2026-07-06,2,ADBL,30.58,307.0,307.0,301.1,303.5,303.5,0.0,0.0,303.59,8251.0,307.0,2504960.0,113,-3.50,5.90,-1.14,1.96,-0.03,308.61,308.40,344.90,285.20
2026-07-06,3,ADBLD83,38.42,1077.2,1077.2,1070.0,1070.0,1070.0,0.0,0.0,1071.26,585.0,1070.0,626690.0,8,0.00,7.20,0.00,0.67,-0.12,"1,086.93","1,092.31","1,160.00","1,022.00"
2026-07-06,4,AHL,31.11,450.0,470.0,428.2,435.0,435.0,0.0,0.0,439.4,5780.0,437.0,2539743.5,83,-2.00,41.80,-0.46,9.76,-1.01,520.22,550.93,700.00,428.20
2026-07-06,5,AHPC,34.08,261.0,266.7,261.0,261.3,261.3,0.0,0.0,262.0,58403.0,264.0,15301524.9,222,-2.70,5.70,-1.02,2.18,-0.27,280.07,280.50,334.00,250.10
2026-07-06,6,AKJCL,29.63,358.2,360.0,345.0,345.0,345.0,0.0,0.0,350.17,280889.0,358.0,98357669.4,771,-13.00,15.00,-3.63,4.35,-1.50,354.96,299.47,461.40,172.90
2026-07-06,7,AKPL,34.17,243.3,260.0,243.3,255.0,255.0,0.0,0.0,254.81,29032.0,256.1,7397779.2,113,-1.10,16.70,-0.43,6.86,0.07,269.45,261.47,317.00,227.50
2026-07-06,8,ALBSL,33.42,1060.0,1122.19,1060.0,1066.1,1066.1,0.0,0.0,1081.26,1385.0,1098.0,1497544.89,47,-31.90,62.19,-2.91,5.87,-1.42,"1,141.91","1,110.68","1,334.00",801.10
2026-07-06,9,ALICL,32.45,437.0,437.0,431.1,432.0,432.0,0.0,0.0,434.24,14023.0,437.1,6089400.8,95,-5.10,5.90,-1.17,1.37,-0.52,461.14,463.06,550.00,430.00
2026-07-06,10,ANLB,37.36,7356.0,7356.0,6796.5,6796.5,6796.5,0.0,0.0,7089.9,26.0,7006.6,184337.4,4,-210.10,559.50,-3.00,8.23,-4.32,"6,183.81","6,196.81","7,356.00","5,220.00"
2026-07-06,11,APHL,21.92,853.1,905.0,853.1,887.0,887.0,0.0,0.0,877.3,26917.0,898.0,23614233.1,653,-11.00,51.90,-1.22,6.08,1.09,0.00,0.00,"1,053.40",299.70
2026-07-06,12,API,34.08,332.0,335.9,329.0,330.0,330.0,0.0,0.0,331.6,182193.0,334.9,60416102.3,474,-4.90,6.90,-1.46,2.10,-0.49,329.50,314.23,370.00,258.80
2026-07-06,13,AVYAN,39.93,1070.0,1074.0,1051.1,1059.9,1059.9,0.0,0.0,1058.93,2230.0,1067.0,2361419.0,48,-7.10,22.90,-0.67,2.18,0.09,"1,064.86","1,037.24","1,366.00",906.00
2026-07-06,14,BANDIPUR,24.62,737.1,740.5,725.5,727.0,727.0,0.0,0.0,733.55,10680.0,746.0,7834272.7,274,-19.00,15.00,-2.55,2.07,-0.90,886.16,0.00,"1,233.00",285.00
2026-07-06,15,BARUN,34.38,324.0,324.0,318.0,319.0,319.0,0.0,0.0,319.6,18658.0,323.5,5963039.9,115,-4.50,6.00,-1.39,1.89,-0.19,348.69,341.45,461.00,292.10
2026-07-06,16,BBC,30.52,4192.0,4263.9,4136.0,4136.0,4136.0,0.0,0.0,4194.02,351.0,4286.0,1472100.0,22,-150.00,127.90,-3.50,3.09,-1.40,"4,739.29","4,791.70","6,120.00","4,100.00"
2026-07-06,17,BEDC,28.23,350.7,350.7,326.1,329.9,329.9,0.0,0.0,328.91,21623.0,334.0,7112112.3,122,-4.10,24.60,-1.23,7.54,0.30,449.73,494.33,872.00,314.90
2026-07-06,18,BFC,41.51,561.7,561.7,524.0,528.0,528.0,0.0,0.0,532.65,95344.0,535.0,50784835.7,429,-7.00,37.70,-1.31,7.19,-0.88,479.11,474.18,579.90,411.50
2026-07-06,19,BGWT,29.25,575.0,592.0,559.0,560.0,560.0,0.0,0.0,561.15,2225.0,559.0,1248550.0,55,1.00,33.00,0.18,5.90,-0.20,719.51,744.23,"1,110.00",559.00
2026-07-06,20,BHCL,28.33,522.0,528.0,515.0,520.0,520.0,0.0,0.0,519.03,34509.0,526.2,17911338.5,265,-6.20,13.00,-1.18,2.52,0.19,564.26,529.99,699.00,292.10
2026-07-06,21,BHDC,31.73,438.0,440.0,436.0,436.1,436.1,0.0,0.0,438.19,5889.0,443.0,2580503.2,57,-6.90,4.00,-1.56,0.92,-0.48,471.82,487.27,706.00,422.00
2026-07-06,22,BHL,35.08,213.9,213.9,207.9,207.9,207.9,0.0,0.0,208.52,53963.0,210.0,11252369.1,219,-2.10,6.00,-1.00,2.89,-0.30,214.05,202.95,264.40,164.00
2026-07-06,23,BHPL,38.3,510.0,519.0,487.1,518.0,518.0,0.0,0.0,494.91,4523.0,498.0,2238476.1,61,20.00,31.90,4.02,6.55,4.46,547.98,583.32,916.90,480.00
2026-07-06,24,BJHL,25.64,810.0,828.0,796.0,805.0,805.0,0.0,0.0,802.12,5654.0,832.0,4535165.0,117,-27.00,32.00,-3.25,4.02,0.36,0.00,0.00,"1,305.00",270.10
2026-07-06,25,BNHC,27.57,305.0,310.0,305.0,306.2,306.2,0.0,0.0,306.66,1635.0,311.0,501385.3,28,-4.80,5.00,-1.54,1.64,-0.15,379.79,400.91,613.80,305.00
2026-07-06,26,BNT,28.71,11898.9,11898.9,11600.0,11600.0,11600.0,0.0,0.0,11749.45,20.0,11600.1,234989.0,2,-0.10,298.90,0.00,2.58,-1.29,"11,778.12","11,667.24","13,205.00","10,660.00"
2026-07-06,27,BOKD86KA,24.9,1211.1,1211.1,1211.0,1211.0,1211.0,0.0,0.0,1211.03,75.0,1240.0,90827.5,2,-29.00,0.10,-2.34,0.01,0.00,0.00,0.00,"1,240.00","1,108.10"
2026-07-06,28,BPCL,41.4,652.0,665.4,647.7,648.0,648.0,0.0,0.0,651.73,31858.0,665.0,20762833.6,115,-17.00,17.70,-2.56,2.73,-0.58,710.85,715.86,"1,065.00",617.50
2026-07-06,29,BUNGAL,21.49,690.0,690.0,620.8,630.0,630.0,0.0,0.0,643.51,85489.0,665.1,55012626.9,343,-35.10,69.20,-5.28,11.15,-2.14,662.87,0.00,895.00,302.40
2026-07-06,30,C30MF,23.71,9.92,9.92,9.92,9.92,9.92,0.0,0.0,9.92,600.0,10.18,5952.0,2,-0.26,0.00,-2.55,0.00,0.00,9.92,9.67,10.71,8.70
2026-07-06,31,CBBL,40.51,920.0,920.1,910.0,915.5,915.5,0.0,0.0,914.0,15681.0,917.8,14332434.3,131,-2.30,10.10,-0.25,1.11,0.16,925.35,951.72,"1,144.80",882.00
2026-07-06,32,CBLD88,30.6,1285.0,1285.0,1285.0,1305.0,1305.0,0.0,0.0,1305.0,5.0,1285.0,6525.0,1,20.00,0.00,1.56,0.00,0.00,"1,214.39","1,191.15","1,325.00","1,108.00"
2026-07-06,33,CCBD88,45.63,1289.0,1290.0,1258.1,1258.1,1258.1,0.0,0.0,1258.47,10430.0,1297.0,13125821.0,6,-38.90,31.90,-3.00,2.54,-0.03,"1,211.07","1,190.25","1,297.40","1,126.00"
2026-07-06,34,CFCL,41.03,589.0,646.0,589.0,633.6,633.6,0.0,0.0,635.22,245145.0,620.0,155720422.0,673,13.60,57.00,2.19,9.68,-0.26,547.24,525.59,695.00,445.10
2026-07-06,35,CGH,37.66,774.9,774.9,760.1,772.0,772.0,0.0,0.0,768.25,11818.0,772.2,9079149.1,99,-0.20,14.80,-0.03,1.95,0.49,827.57,845.42,"1,150.00",748.00
2026-07-06,36,CHCL,34.9,482.0,486.0,475.0,479.0,479.0,0.0,0.0,481.01,7045.0,482.0,3388740.2,105,-3.00,11.00,-0.62,2.32,-0.42,483.13,485.97,584.00,450.30
2026-07-06,37,CHDC,30.87,2080.1,2135.0,2080.1,2088.0,2088.0,0.0,0.0,2089.88,7881.0,2110.0,16470314.1,118,-22.00,54.90,-1.04,2.64,-0.09,"2,350.29","2,329.25","2,997.90","1,990.00"
2026-07-06,38,CHL,31.62,270.0,270.0,261.0,261.0,261.0,0.0,0.0,263.08,5118.0,267.0,1346420.5,55,-6.00,9.00,-2.25,3.45,-0.80,287.13,276.12,348.80,223.40
2026-07-06,39,CIT,33.53,1692.0,1699.9,1690.0,1693.0,1693.0,0.0,0.0,1694.92,3211.0,1700.0,5442400.9,99,-7.00,9.90,-0.41,0.59,-0.11,"1,775.07","1,800.77","2,168.00","1,630.30"
2026-07-06,40,CITY,22.78,397.9,397.9,379.4,383.0,383.0,0.0,0.0,384.32,182994.0,392.5,70328946.4,715,-9.50,18.50,-2.42,4.88,-0.35,453.34,479.69,998.40,349.20
2026-07-06,41,CIZBD86,39.38,1215.0,1215.0,1215.0,1215.0,1215.0,0.0,0.0,1215.0,25.0,1180.0,30375.0,1,35.00,0.00,2.97,0.00,0.00,0.00,0.00,"1,320.90","1,110.00"
2026-07-06,42,CIZBD90,23.71,1202.0,1202.0,1202.0,1202.0,1202.0,0.0,0.0,1202.0,50.0,1202.0,60100.0,2,0.00,0.00,0.00,0.00,0.00,"1,190.31","1,160.70","1,303.00","1,121.20"
2026-07-06,43,CKHL,32.12,600.0,600.0,582.1,582.5,582.5,0.0,0.0,586.75,893.0,600.0,523969.0,18,-17.50,17.90,-2.92,3.08,-0.73,681.95,661.62,804.00,550.00
2026-07-06,44,CLI,36.93,444.0,452.0,444.0,451.9,451.9,0.0,0.0,448.08,5660.0,448.9,2536106.4,181,3.00,8.00,0.67,1.80,0.85,465.21,467.12,540.00,411.00
2026-07-06,45,CORBL,45.62,1750.0,2041.0,1664.6,1980.0,1980.0,0.0,0.0,1730.13,31645.0,1775.0,54749988.7,378,205.00,376.40,11.55,22.61,12.62,"1,855.45","1,815.99","3,183.00","1,431.00"
2026-07-06,46,CREST,37.61,1306.7,1306.7,1195.0,1214.9,1214.9,0.0,0.0,1207.64,5233.0,1244.9,6319578.5,139,-30.00,111.70,-2.41,9.35,0.60,"1,292.70","1,268.69","1,588.00",985.20
2026-07-06,47,CSY,39.17,9.2,9.3,9.05,9.19,9.19,0.0,0.0,9.21,13983.0,9.2,128770.96,24,-0.01,0.25,-0.11,2.76,-0.21,0.00,0.00,10.00,8.87
2026-07-06,48,CYCL,27.86,1400.0,1424.9,1348.4,1348.4,1348.4,0.0,0.0,1373.08,2525.0,1430.0,3467027.4,84,-81.60,76.50,-5.71,5.67,-1.83,"1,529.46","1,536.14","2,040.00","1,289.20"
2026-07-06,49,CZBIL,37.97,199.0,199.0,195.0,197.0,197.0,0.0,0.0,196.28,28624.0,199.0,5618398.9,119,-2.00,4.00,-1.01,2.05,0.36,203.36,201.39,240.10,183.00
2026-07-06,50,DDBL,38.61,831.0,834.0,825.0,825.1,825.1,0.0,0.0,829.12,4611.0,830.0,3823082.9,47,-4.90,9.00,-0.59,1.09,-0.49,843.42,846.82,"1,010.00",793.00
2026-07-06,51,DHEL,38.61,594.0,597.4,575.0,589.0,589.0,0.0,0.0,582.31,10719.0,594.0,6241755.8,215,-5.00,22.40,-0.84,3.90,1.14,661.93,0.00,918.90,402.20
2026-07-06,52,DHPL,32.24,282.1,287.5,281.0,282.0,282.0,0.0,0.0,281.87,1260.0,286.0,355157.0,15,-4.00,6.50,-1.40,2.31,0.05,303.76,300.50,362.90,265.00
2026-07-06,53,DLBS,21.53,1299.0,1299.0,1237.1,1240.0,1240.0,0.0,0.0,1247.56,400.0,1307.0,499024.9,23,-67.00,61.90,-5.13,5.00,-0.61,"1,321.53","1,331.90","1,684.00","1,083.80"
2026-07-06,54,DOLTI,30.56,339.9,347.5,333.0,335.0,335.0,0.0,0.0,334.98,21405.0,339.9,7170329.5,137,-4.90,14.50,-1.44,4.35,0.00,442.33,469.39,642.60,329.00
2026-07-06,55,DORDI,33.76,250.0,254.0,246.0,248.0,248.0,0.0,0.0,248.07,21033.0,252.0,5217733.1,123,-4.00,8.00,-1.59,3.25,-0.03,278.65,269.16,343.30,213.10
2026-07-06,56,EBL,32.63,702.0,703.0,695.0,696.0,696.0,0.0,0.0,697.39,34303.0,700.0,23922401.0,161,-4.00,8.00,-0.57,1.15,-0.20,690.65,678.38,780.60,619.00
2026-07-06,57,EBLD85,20.64,1150.0,1150.1,1150.0,1150.1,1150.1,0.0,0.0,1150.03,100.0,1120.0,115002.5,3,30.10,0.10,2.69,0.01,0.01,"1,167.98","1,156.74","1,250.00","1,102.50"
2026-07-06,58,EBLD91,32.92,1100.0,1100.0,1100.0,1100.0,1100.0,0.0,0.0,1100.0,110.0,1090.0,121000.0,4,10.00,0.00,0.92,0.00,0.00,"1,091.05","1,081.96","1,142.40",994.40
2026-07-06,59,EDBL,39.73,560.0,560.0,553.0,560.0,560.0,0.0,0.0,554.73,8890.0,569.5,4931570.3,30,-9.50,7.00,-1.67,1.27,0.94,589.78,590.57,717.30,545.00
