date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-06-04,1,ACLBSL,30.4,955.1,974.0,955.0,957.1,957.1,0.0,0.0,962.23,1617.0,955.0,1555922.5,28,2.10,19.00,0.22,1.99,-0.54,972.14,993.62,"1,240.00",827.90
2026-06-04,2,ADBL,31.26,318.0,320.0,315.0,317.9,317.9,0.0,0.0,316.49,29880.0,317.4,9456863.9,127,0.50,5.00,0.16,1.59,0.44,306.79,310.95,344.90,277.00
2026-06-04,3,AHL,27.27,473.1,504.0,473.1,493.1,493.1,0.0,0.0,492.7,7926.0,498.0,3905139.3,85,-4.90,30.90,-0.98,6.53,0.08,542.60,571.46,700.00,461.10
2026-06-04,4,AHPC,26.07,281.0,281.9,277.9,279.0,279.0,0.0,0.0,279.31,50608.0,281.9,14135407.4,237,-2.90,4.00,-1.03,1.44,-0.11,281.81,283.23,334.00,250.10
2026-06-04,5,AKJCL,34.54,418.0,455.0,418.0,424.9,424.9,0.0,0.0,428.73,747700.0,440.0,320564333.3,1293,-15.10,37.00,-3.43,8.85,-0.90,319.21,277.95,461.40,172.90
2026-06-04,6,AKPL,26.69,272.0,274.8,269.7,269.7,269.7,0.0,0.0,271.47,67222.0,271.4,18248984.9,244,-1.70,5.10,-0.63,1.89,-0.66,266.19,261.55,317.00,227.50
2026-06-04,7,ALBSL,25.26,1101.0,1118.9,1092.1,1107.9,1107.9,0.0,0.0,1106.79,2259.0,1114.0,2500230.31,64,-6.10,26.80,-0.55,2.45,0.10,"1,147.38","1,100.40","1,334.00",775.10
2026-06-04,8,ALICL,39.75,462.9,465.0,455.1,460.0,460.0,0.0,0.0,458.55,15715.0,464.0,7206157.1,78,-4.00,9.90,-0.86,2.18,0.31,465.49,468.45,550.00,430.00
2026-06-04,9,ANLB,28.84,5800.0,6070.0,5800.0,5965.0,5965.0,0.0,0.0,5871.84,179.0,5934.8,1051059.8,13,30.20,270.00,0.51,4.66,1.56,"6,212.94","6,167.09","6,989.00","5,220.00"
2026-06-04,10,API,27.51,357.0,360.0,351.1,351.5,351.5,0.0,0.0,354.23,234515.0,356.6,83071719.8,594,-5.10,8.90,-1.43,2.53,-0.78,319.79,308.63,370.00,258.80
