date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025-11-13,1,ACLBSL,22.19,979.2,995.0,979.2,994.0,994.0,0.0,0.0,991.36,618.0,995.0,612659.0,14,-1.00,15.80,-0.10,1.61,0.27,"1,284.90",950.00
2025-11-13,2,ADBL,24.89,313.0,313.9,311.5,312.0,312.0,0.0,0.0,312.33,39923.0,313.0,12469171.3,155,-1.00,2.40,-0.32,0.77,-0.11,375.00,272.30
2025-11-13,3,AHL,41.22,597.0,612.0,586.1,609.0,609.0,0.0,0.0,602.09,13989.0,608.5,8422621.7,138,0.50,25.90,0.08,4.42,1.13,891.00,577.40
2025-11-13,4,AHPC,22.27,278.0,282.0,277.0,278.0,278.0,0.0,0.0,278.26,69455.0,277.5,19326218.0,274,0.50,5.00,0.18,1.81,-0.09,334.00,239.30
2025-11-13,5,AKJCL,23.91,188.0,188.0,185.0,186.8,186.8,0.0,0.0,186.04,30378.0,186.0,5651431.1,117,0.80,3.00,0.43,1.62,0.41,233.50,172.90
2025-11-13,6,AKPL,22.2,241.0,244.7,240.0,241.5,241.5,0.0,0.0,241.43,43490.0,241.2,10499581.4,197,0.30,4.70,0.12,1.96,0.03,306.50,216.10
2025-11-13,7,ALBSL,41.08,966.3,993.0,966.3,993.0,993.0,0.0,0.0,982.79,11284.0,986.0,11089809.4,80,7.00,26.70,0.71,2.76,1.03,"1,080.00",771.00
2025-11-13,8,ALICL,27.12,472.0,472.0,457.2,457.2,457.2,0.0,0.0,459.74,37148.0,465.0,17078531.4,257,-7.80,14.80,-1.68,3.24,-0.56,831.00,430.00
2025-11-13,9,ANLB,40.83,6070.0,6305.0,6070.0,6248.9,6248.9,0.0,0.0,6203.31,517.0,6185.9,3207113.8,41,63.00,235.00,1.02,3.87,0.73,"6,800.00","4,550.00"
2025-11-13,10,API,37.68,277.0,282.0,277.0,279.0,279.0,0.0,0.0,279.19,76950.0,279.0,21483915.4,373,0.00,5.00,0.00,1.81,-0.07,335.00,246.20
2025-11-13,11,AVYAN,20.87,971.0,1000.0,971.0,995.0,995.0,0.0,0.0,982.87,1098.0,990.0,1079196.2,33,5.00,29.00,0.51,2.99,1.22,"1,306.80",906.00
2025-11-13,12,BANDIPUR,22.6,344.5,379.2,344.5,379.2,379.2,0.0,0.0,377.5,610.0,344.8,230274.0,61,34.40,34.70,9.98,10.07,0.45,379.20,285.00
2025-11-13,13,BARUN,39.42,346.0,351.3,337.0,345.0,345.0,0.0,0.0,345.03,100161.0,340.0,34558569.5,454,5.00,14.30,1.47,4.24,-0.01,589.00,292.10
2025-11-13,14,BBC,22.15,4939.0,4939.0,4783.0,4900.0,4900.0,0.0,0.0,4868.52,438.0,4860.0,2132413.0,32,40.00,156.00,0.82,3.26,0.64,"7,247.00","4,127.50"
2025-11-13,15,BEDC,47.6,669.0,716.0,613.8,716.0,716.0,0.0,0.0,634.98,93062.0,682.0,59092369.6,524,34.00,102.20,4.99,16.65,11.32,"1,080.00",501.00
2025-11-13,16,BFC,27.66,483.3,512.0,475.0,477.4,477.4,0.0,0.0,486.13,38753.0,493.1,18838941.2,320,-15.70,37.00,-3.18,7.79,-1.83,951.60,411.50
2025-11-13,17,BGWT,33.71,756.0,770.0,753.0,758.0,758.0,0.0,0.0,762.3,1556.0,755.6,1186144.7,32,2.40,17.00,0.32,2.26,-0.57,"1,241.00",750.10
2025-11-13,18,BHCL,43.77,436.9,458.0,436.9,447.0,447.0,0.0,0.0,445.64,37162.0,445.0,16560855.4,800,2.00,21.10,0.45,4.83,0.30,625.70,292.10
2025-11-13,19,BHDC,24.0,475.6,495.0,475.6,482.0,482.0,0.0,0.0,484.53,62699.0,485.0,30379465.8,345,-3.00,19.40,-0.62,4.08,-0.52,760.20,426.00
2025-11-13,20,BHL,24.76,176.0,178.9,175.0,177.0,177.0,0.0,0.0,176.96,65759.0,177.0,11636415.2,364,0.00,3.90,0.00,2.23,0.03,433.50,164.00
2025-11-13,21,BHPL,31.15,680.7,680.7,653.1,665.0,665.0,0.0,0.0,660.36,925.0,670.0,610835.0,19,-5.00,27.60,-0.75,4.23,0.70,"1,308.40",651.00
2025-11-13,22,BNHC,24.6,420.0,423.0,414.3,420.3,420.3,0.0,0.0,419.27,3408.0,419.9,1428858.3,48,0.40,8.70,0.10,2.10,0.25,608.00,393.00
2025-11-13,23,BNT,27.02,10800.0,11000.0,10780.1,10800.0,10800.0,0.0,0.0,10884.47,247.0,10800.0,2688465.0,15,0.00,219.90,0.00,2.04,-0.78,"14,911.00","10,660.00"
2025-11-13,24,BOKD86,25.08,1100.0,1100.0,1100.0,1100.0,1100.0,0.0,0.0,1100.0,100.0,1116.0,110000.0,1,-16.00,0.00,-1.43,0.00,0.00,"1,133.00","1,005.50"
2025-11-13,25,BPCL,19.43,691.0,715.0,691.0,701.0,701.0,0.0,0.0,706.48,107021.0,705.0,75608261.9,385,-4.00,24.00,-0.57,3.47,-0.78,"1,065.00",375.10
2025-11-13,26,BUNGAL,22.6,410.3,442.5,410.3,442.5,442.5,0.0,0.0,442.34,4850.0,402.3,2145334.0,485,40.20,32.20,9.99,7.85,0.04,442.50,302.40
2025-11-13,27,CBBL,21.95,990.0,999.0,990.0,997.5,997.5,0.0,0.0,994.21,6258.0,993.0,6221761.8,85,4.50,9.00,0.45,0.91,0.33,"1,144.80",821.50
2025-11-13,28,CFCL,24.8,481.5,485.0,479.1,482.0,482.0,0.0,0.0,481.84,9626.0,483.0,4638154.7,49,-1.00,5.90,-0.21,1.23,0.03,745.90,445.10
2025-11-13,29,CGH,22.29,842.8,877.0,842.8,875.0,875.0,0.0,0.0,865.03,21701.0,860.0,18772026.5,141,15.00,34.20,1.74,4.06,1.14,"1,150.00",800.20
2025-11-13,30,CHCL,27.09,484.0,490.4,480.5,484.6,484.6,0.0,0.0,482.66,41395.0,490.0,19979539.5,224,-5.40,9.90,-1.10,2.06,0.40,610.00,456.00
2025-11-13,31,CHDC,29.58,2216.8,2304.0,2216.8,2247.0,2247.0,0.0,0.0,2251.56,37153.0,2262.0,83652028.7,403,-15.00,87.20,-0.66,3.93,-0.20,"2,997.90","1,545.30"
2025-11-13,32,CHL,21.36,240.1,247.4,240.1,244.0,244.0,0.0,0.0,245.2,14090.0,245.0,3454838.9,107,-1.00,7.30,-0.41,3.04,-0.49,599.70,223.40
2025-11-13,33,CIT,26.44,1822.0,1830.0,1819.0,1820.0,1820.0,0.0,0.0,1821.79,8188.0,1822.0,14916793.9,160,-2.00,11.00,-0.11,0.60,-0.10,"2,259.00","1,730.80"
