date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-04-15,1,ACLBSL,43.07,996.9,996.9,980.0,993.9,993.9,0.0,0.0,987.35,3124.0,996.9,3084482.4,65,-3.00,16.90,-0.30,1.72,0.66,984.32,"1,017.68","1,240.00",900.00
2026-04-15,2,ADBL,47.53,313.3,327.0,313.3,322.0,322.0,0.0,0.0,321.69,195466.0,315.3,62879665.1,443,6.70,13.70,2.12,4.37,0.10,306.95,310.78,344.90,272.30
2026-04-15,3,AHL,50.3,539.2,593.0,528.5,560.0,560.0,0.0,0.0,550.22,45497.0,550.2,25033135.0,334,9.80,64.50,1.78,12.20,1.75,571.42,592.00,750.00,461.10
2026-04-15,4,AHPC,45.05,294.5,301.9,293.0,300.4,300.4,0.0,0.0,299.07,368792.0,290.3,110295308.6,1226,10.10,8.90,3.48,3.04,0.44,282.02,285.77,334.00,246.00
2026-04-15,5,AKJCL,38.0,405.9,413.1,400.0,403.5,403.5,0.0,0.0,405.47,727048.0,401.6,294796667.8,1167,1.90,13.10,0.47,3.28,-0.49,265.99,246.81,431.80,172.90
2026-04-15,6,AKPL,44.55,279.0,291.0,278.3,286.5,286.5,0.0,0.0,286.57,380076.0,278.0,108917073.3,1137,8.50,12.70,3.06,4.56,-0.02,259.22,260.83,317.00,224.70
2026-04-15,7,ALBSL,24.09,1125.0,1173.0,1125.0,1161.0,1161.0,0.0,0.0,1160.11,9881.0,1147.9,11463068.0,216,13.10,48.00,1.14,4.27,0.08,"1,114.70","1,054.25","1,334.00",771.00
2026-04-15,8,ALICL,40.15,463.8,469.0,460.5,466.0,466.0,0.0,0.0,466.23,19077.0,463.8,8894241.4,138,2.20,8.50,0.47,1.85,-0.05,468.03,478.41,762.00,430.00
2026-04-15,9,ANLB,42.88,6336.0,6655.0,6230.0,6590.0,6590.0,0.0,0.0,6406.06,441.0,6465.0,2825072.0,32,125.00,425.00,1.93,6.82,2.79,"6,251.47","6,074.36","6,800.00","5,055.20"
2026-04-15,10,API,35.76,345.0,357.2,345.0,353.7,353.7,0.0,0.0,354.5,568585.0,348.2,201565221.1,1373,5.50,12.20,1.58,3.54,-0.23,301.90,300.22,368.90,258.80
2026-04-15,11,AVYAN,36.57,1150.0,1184.0,1150.0,1170.0,1170.0,0.0,0.0,1163.3,10297.0,1163.1,11978498.2,146,6.90,34.00,0.59,2.96,0.57,"1,011.26","1,026.45","1,366.00",906.00
2026-04-15,12,BANDIPUR,38.91,889.0,927.9,887.1,904.0,904.0,0.0,0.0,906.54,74798.0,889.0,67807251.1,1300,15.00,40.80,1.69,4.60,-0.28,0.00,0.00,"1,233.00",285.00
2026-04-15,13,BARUN,42.24,372.0,377.0,369.9,369.9,369.9,0.0,0.0,373.08,107080.0,369.9,39949358.0,401,0.00,7.10,0.00,1.92,-0.86,342.83,356.76,589.00,292.10
2026-04-15,14,BBC,39.99,4928.9,5000.0,4920.0,4969.0,4969.0,0.0,0.0,4951.84,435.0,4851.1,2154052.0,22,117.90,80.00,2.43,1.63,0.35,"4,879.68","5,054.54","6,537.00","4,480.00"
2026-04-15,15,BEDC,43.23,464.0,475.0,460.0,475.0,475.0,0.0,0.0,470.94,10726.0,464.0,5051282.3,169,11.00,15.00,2.37,3.26,0.86,546.90,600.61,872.00,424.00
2026-04-15,16,BFC,39.9,475.0,481.0,470.0,477.5,477.5,0.0,0.0,475.49,8547.0,465.7,4064014.8,72,11.80,11.00,2.53,2.34,0.42,472.29,481.64,579.90,411.50
2026-04-15,17,BGWT,38.65,740.0,750.0,740.0,749.0,749.0,0.0,0.0,746.73,2581.0,753.0,1927322.3,65,-4.00,10.00,-0.53,1.35,0.30,775.41,827.16,"1,110.00",710.00
2026-04-15,18,BHCL,43.24,566.0,572.9,555.0,569.0,569.0,0.0,0.0,565.04,37995.0,557.0,21468751.2,650,12.00,17.90,2.15,3.23,0.70,524.96,0.00,699.00,292.10
2026-04-15,19,BHDC,43.57,498.5,498.5,485.0,489.9,489.9,0.0,0.0,490.38,34142.0,488.8,16742507.5,232,1.10,13.50,0.23,2.78,-0.10,496.87,514.86,706.00,426.00
2026-04-15,20,BHL,43.73,235.7,241.9,232.1,236.3,236.3,0.0,0.0,237.96,505034.0,231.1,120178202.3,1764,5.20,9.80,2.25,4.22,-0.70,196.64,200.12,266.10,164.00
2026-04-15,21,BHPL,38.92,555.0,566.7,555.0,561.0,561.0,0.0,0.0,563.03,8178.0,559.9,4604443.8,91,1.10,11.70,0.20,2.11,-0.36,605.09,660.90,"1,308.40",503.10
2026-04-15,22,BJHL,30.03,1255.0,1305.0,1191.0,1286.0,1286.0,0.0,0.0,1247.22,50568.0,1240.0,63069335.5,3131,46.00,114.00,3.71,9.57,3.02,0.00,0.00,"1,305.00",270.10
2026-04-15,23,BNHC,44.54,353.0,355.0,351.1,354.0,354.0,0.0,0.0,353.64,18890.0,353.0,6680343.3,154,1.00,3.90,0.28,1.11,0.10,431.53,459.68,613.80,313.10
2026-04-15,24,BNT,37.93,11620.2,11625.0,11620.1,11625.0,11625.0,0.0,0.0,11621.77,30.0,11800.0,348653.0,3,-175.00,4.90,-1.48,0.04,0.03,"11,654.67","11,897.20","13,349.00","10,660.00"
2026-04-15,25,BPCL,43.57,729.0,729.0,710.9,711.0,711.0,0.0,0.0,715.56,56657.0,714.9,40541351.4,248,-3.90,18.10,-0.55,2.55,-0.64,730.77,774.33,"1,065.00",397.00
2026-04-15,26,BUNGAL,36.39,615.0,633.3,610.1,618.0,618.0,0.0,0.0,626.48,15769.0,615.0,9878921.0,442,3.00,23.20,0.49,3.80,-1.37,0.00,0.00,822.00,302.40
2026-04-15,27,C30MF,39.43,10.0,10.18,10.0,10.17,10.17,0.0,0.0,10.17,14710.0,10.19,149585.2,8,-0.02,0.18,-0.20,1.80,0.01,9.51,9.66,10.71,8.70
2026-04-15,28,CBBL,32.02,915.0,924.0,910.1,921.0,921.0,0.0,0.0,920.3,10670.0,912.0,9819597.0,187,9.00,13.90,0.99,1.53,0.08,967.35,984.42,"1,144.80",822.00
2026-04-15,29,CBLD88,41.99,1280.0,1280.0,1280.0,1280.0,1280.0,0.0,0.0,1280.0,10.0,1290.0,12800.0,1,-10.00,0.00,-0.78,0.00,0.00,"1,192.03","1,176.28","1,325.00","1,108.00"
2026-04-15,30,CCBD88,25.94,1240.0,1240.0,1232.0,1232.0,1232.0,0.0,0.0,1236.0,50.0,1217.0,61800.0,2,15.00,8.00,1.23,0.65,-0.32,"1,190.47","1,176.14","1,297.40","1,126.00"
2026-04-15,31,CFCL,41.09,538.1,539.0,521.3,530.0,530.0,0.0,0.0,533.14,11343.0,528.1,6047392.1,74,1.90,17.70,0.36,3.40,-0.59,511.85,515.84,623.00,445.10
2026-04-15,32,CGH,41.98,820.0,840.8,820.0,836.0,836.0,0.0,0.0,835.55,18098.0,827.0,15121780.5,203,9.00,20.80,1.09,2.54,0.05,864.51,909.72,"1,150.00",798.00
2026-04-15,33,CHCL,42.03,495.1,500.2,492.0,497.0,497.0,0.0,0.0,498.35,36272.0,495.4,18075999.1,244,1.60,8.20,0.32,1.67,-0.27,487.37,500.89,599.60,456.00
2026-04-15,34,CHDC,37.29,2480.0,2480.0,2440.0,2440.0,2440.0,0.0,0.0,2456.16,18645.0,2470.0,45795162.3,236,-30.00,40.00,-1.21,1.64,-0.66,"2,360.04","2,452.90","2,997.90","1,990.00"
2026-04-15,35,CHL,45.9,300.1,315.0,300.1,306.5,306.5,0.0,0.0,307.57,105983.0,299.0,32597425.8,377,7.50,14.90,2.51,4.97,-0.35,272.91,284.04,524.20,223.40
2026-04-15,36,CIT,39.73,1796.0,1809.0,1791.0,1799.0,1799.0,0.0,0.0,1799.65,7193.0,1796.0,12944858.3,117,3.00,18.00,0.17,1.01,-0.04,"1,820.49","1,861.60","2,168.00","1,730.80"
2026-04-15,37,CITY,45.72,473.0,498.0,471.1,492.3,492.3,0.0,0.0,488.46,24197.0,473.4,11819361.1,324,18.90,26.90,3.99,5.71,0.78,504.43,594.53,998.40,452.00
2026-04-15,38,CIZBD90,33.06,1265.0,1265.0,1265.0,1265.0,1265.0,0.0,0.0,1265.0,15.0,1240.3,18975.0,1,24.70,0.00,1.99,0.00,0.00,"1,176.49","1,137.76","1,303.00","1,120.00"
2026-04-15,39,CKHL,43.24,701.0,743.0,690.0,707.0,707.0,0.0,0.0,712.65,6713.0,714.0,4784025.0,100,-7.00,53.00,-0.98,7.68,-0.80,663.29,663.21,804.00,550.00
2026-04-15,40,CLI,38.59,466.0,470.0,461.2,467.0,467.0,0.0,0.0,466.65,14824.0,466.0,6917638.0,405,1.00,8.80,0.21,1.91,0.07,473.76,475.18,540.00,411.00
2026-04-15,41,CMF2,35.91,10.26,10.26,10.26,10.26,10.26,0.0,0.0,10.26,100.0,10.42,1026.0,1,-0.16,0.00,-1.54,0.00,0.00,9.63,9.70,10.86,8.64
2026-04-15,42,CORBL,33.5,1800.0,1968.4,1800.0,1849.0,1849.0,0.0,0.0,1851.1,6202.0,1823.0,11480525.6,103,26.00,168.40,1.43,9.36,-0.11,"1,741.13","1,867.43","2,800.00","1,431.00"
2026-04-15,43,CREST,36.51,1281.0,1305.0,1281.0,1290.0,1290.0,0.0,0.0,1291.06,7383.0,1289.0,9531920.4,184,1.00,24.00,0.08,1.87,-0.08,"1,303.75","1,307.10","2,458.20",372.80
2026-04-15,44,CSY,43.96,9.22,9.65,9.22,9.65,9.65,0.0,0.0,9.4,19310.0,9.4,181438.6,79,0.25,0.43,2.66,4.66,2.63,0.00,0.00,10.00,8.87
2026-04-15,45,CYCL,38.34,1531.8,1574.0,1531.8,1570.0,1570.0,0.0,0.0,1563.9,511.0,1563.0,799150.9,49,7.00,42.20,0.45,2.75,0.39,"1,564.24","1,621.33","2,040.00","1,462.00"
2026-04-15,46,CZBIL,43.79,210.0,217.5,210.0,215.0,215.0,0.0,0.0,214.98,108348.0,210.2,23292616.6,347,4.80,7.50,2.28,3.57,0.01,200.60,205.40,240.10,183.00
2026-04-15,47,DDBL,41.04,841.2,885.0,840.1,851.0,851.0,0.0,0.0,853.05,15984.0,841.1,13635175.1,153,9.90,44.90,1.18,5.34,-0.24,850.00,860.01,"1,010.00",760.20
2026-04-15,48,DHEL,38.77,655.8,658.0,640.0,654.0,654.0,0.0,0.0,650.45,29123.0,647.0,18943016.0,581,7.00,18.00,1.08,2.81,0.54,0.00,0.00,918.90,402.20
2026-04-15,49,DHPL,42.54,319.0,321.0,307.7,319.5,319.5,0.0,0.0,317.64,11717.0,313.9,3721829.9,70,5.60,13.30,1.78,4.32,0.58,302.13,308.29,409.80,265.00
2026-04-15,50,DLBS,39.31,1265.0,1320.0,1265.0,1319.8,1319.8,0.0,0.0,1300.91,352.0,1290.1,457921.0,21,29.70,55.00,2.30,4.35,1.43,"1,345.20","1,395.58","1,684.00","1,240.00"
2026-04-15,51,DOLTI,43.69,479.0,488.0,470.0,480.0,480.0,0.0,0.0,478.56,9280.0,479.0,4441059.6,120,1.00,18.00,0.21,3.83,0.30,516.18,535.38,689.90,445.00
2026-04-15,52,DORDI,44.99,297.0,302.0,292.0,299.0,299.0,0.0,0.0,299.02,188380.0,294.0,56329667.7,569,5.00,10.00,1.70,3.42,-0.01,270.04,279.76,450.00,213.10
2026-04-15,53,EBL,38.64,705.0,705.0,693.1,700.0,700.0,0.0,0.0,699.92,30581.0,698.0,21404120.4,190,2.00,11.90,0.29,1.72,0.01,666.66,679.83,780.60,608.00
2026-04-15,54,EBLD85,32.99,1195.0,1200.0,1177.0,1177.0,1177.0,0.0,0.0,1195.28,176.0,1200.0,210370.0,3,-23.00,23.00,-1.92,1.95,-1.55,"1,160.45","1,153.53","1,250.00","1,102.50"
2026-04-15,55,EBLD86,40.6,1073.0,1088.0,1073.0,1088.0,1088.0,0.0,0.0,1079.82,55.0,1077.1,59390.0,2,10.90,15.00,1.01,1.40,0.75,"1,072.72","1,061.63","1,150.00","1,022.00"
2026-04-15,56,EBLD91,32.65,1060.7,1070.0,1060.7,1070.0,1070.0,0.0,0.0,1064.92,60.0,1078.1,63895.0,3,-8.10,9.30,-0.75,0.88,0.48,"1,086.76","1,064.23","1,142.40",994.40
2026-04-15,57,EDBL,42.64,590.0,599.0,590.0,595.5,595.5,0.0,0.0,594.51,11402.0,588.6,6778559.7,50,6.90,9.00,1.17,1.53,0.17,596.02,604.41,717.30,545.00
2026-04-15,58,EHPL,42.59,430.4,430.4,421.0,424.0,424.0,0.0,0.0,425.75,31142.0,422.0,13258595.1,188,2.00,9.40,0.47,2.23,-0.41,431.81,483.04,698.30,385.00
2026-04-15,59,ENL,38.65,922.0,922.0,905.0,914.5,914.5,0.0,0.0,909.81,395.0,905.0,359376.0,18,9.50,17.00,1.05,1.88,0.51,922.03,971.47,"1,289.80",852.60
2026-04-15,60,FMDBL,28.92,830.0,848.0,828.0,840.0,840.0,0.0,0.0,839.21,26925.0,825.5,22595611.2,153,14.50,20.00,1.76,2.42,0.09,818.64,829.63,"1,038.80",718.00
2026-04-15,61,FOWAD,44.52,1172.9,1220.0,1160.0,1183.0,1183.0,0.0,0.0,1187.58,43823.0,1165.7,52043271.1,343,17.30,60.00,1.48,5.17,-0.39,"1,095.31","1,120.23","1,324.40","1,012.40"
2026-04-15,62,GBBD85,39.2,1070.0,1072.5,1070.0,1072.5,1072.5,0.0,0.0,1071.25,50.0,1070.0,53562.5,3,2.50,2.50,0.23,0.23,0.12,"1,083.12","1,075.95","1,135.00","1,030.00"
2026-04-15,63,GBBL,35.03,414.0,418.9,411.0,413.0,413.0,0.0,0.0,414.95,30791.0,412.9,12776599.6,146,0.10,7.90,0.02,1.92,-0.47,399.03,407.82,498.00,367.40
2026-04-15,64,GBILD84/85,38.89,1190.7,1190.7,1190.7,1190.7,1190.7,0.0,0.0,1190.7,20.0,1215.0,23814.0,1,-24.30,0.00,-2.00,0.00,0.00,"1,169.32","1,168.63","1,238.00","1,104.00"
2026-04-15,65,GBILD86/87,28.56,1075.0,1096.1,1074.7,1096.1,1096.1,0.0,0.0,1077.84,85.0,1072.9,91616.3,6,23.20,21.40,2.16,1.99,1.67,"1,071.53","1,058.16","1,142.00","1,016.00"
2026-04-15,66,GBIME,42.02,240.5,242.7,236.0,240.0,240.0,0.0,0.0,241.15,129675.0,238.0,31270588.6,526,2.00,6.70,0.84,2.84,-0.48,232.64,238.40,278.90,213.00
2026-04-15,67,GBIMESY2,25.15,9.15,9.59,9.15,9.46,9.46,0.0,0.0,9.41,2600.0,9.26,24455.5,20,0.20,0.44,2.16,4.81,0.57,9.17,0.00,10.18,8.50
2026-04-15,68,GBLBS,44.94,799.5,799.5,773.0,780.0,780.0,0.0,0.0,779.09,9528.0,785.0,7423144.4,114,-5.00,26.50,-0.64,3.43,0.12,794.30,797.06,950.00,698.00
2026-04-15,69,GCIL,46.21,447.0,464.0,437.0,453.8,453.8,0.0,0.0,456.81,88141.0,442.9,40264122.9,680,10.90,27.00,2.46,6.18,-0.66,433.30,457.18,579.00,400.00
2026-04-15,70,GFCL,38.25,655.9,655.9,646.0,648.0,648.0,0.0,0.0,649.81,6899.0,643.2,4483041.9,80,4.80,9.90,0.75,1.53,-0.28,625.89,634.96,756.80,528.30
2026-04-15,71,GHL,43.16,262.8,268.0,259.0,263.1,263.1,0.0,0.0,263.88,222352.0,258.0,58675322.9,557,5.10,9.00,1.98,3.47,-0.30,228.85,234.54,290.00,197.10
2026-04-15,72,GIBF1,42.33,11.0,11.4,11.0,11.22,11.22,0.0,0.0,11.18,13530.0,11.22,151277.9,30,0.00,0.40,0.00,3.64,0.35,10.46,10.61,11.68,9.30
2026-04-15,73,GILB,38.29,1150.0,1165.0,1150.0,1151.9,1151.9,0.0,0.0,1151.73,573.0,1144.0,659941.4,19,7.90,15.00,0.69,1.30,0.01,"1,192.66","1,231.49","1,441.60","1,100.00"
2026-04-15,74,GLBSL,35.4,1800.0,1836.0,1800.0,1810.0,1810.0,0.0,0.0,1817.86,331.0,1800.0,601713.1,22,10.00,36.00,0.56,2.00,-0.43,"1,988.07","2,071.71","3,232.00","1,705.20"
2026-04-15,75,GLH,43.28,286.4,292.4,282.6,288.9,288.9,0.0,0.0,289.18,183234.0,281.0,52987098.7,598,7.90,9.80,2.81,3.47,-0.10,265.16,266.88,328.20,227.40
2026-04-15,76,GMFBS,41.74,1381.0,1390.0,1363.1,1387.9,1387.9,0.0,0.0,1379.53,414.0,1380.0,571124.9,16,7.90,26.90,0.57,1.97,0.60,"1,497.79","1,533.85","1,871.00","1,298.50"
2026-04-15,77,GMFIL,22.88,485.5,494.9,479.1,484.0,484.0,0.0,0.0,483.76,8434.0,476.0,4080034.6,42,8.00,15.80,1.68,3.30,0.05,469.06,476.33,557.00,393.10
2026-04-15,78,GMLI,43.26,1560.0,1622.0,1529.0,1549.5,1549.5,0.0,0.0,1543.9,5080.0,1568.9,7843006.9,112,-19.40,93.00,-1.24,6.08,0.36,"1,789.33","1,898.74","2,699.00","1,455.30"
2026-04-15,79,GRDBL,40.97,1040.5,1079.0,1040.5,1067.9,1067.9,0.0,0.0,1064.72,7796.0,1060.0,8300521.7,100,7.90,38.50,0.75,3.70,0.30,"1,109.08","1,156.18","1,668.40",944.00
2026-04-15,80,GSY,42.26,9.95,10.0,9.95,9.97,9.97,0.0,0.0,9.99,18470.0,9.97,184514.5,59,0.00,0.05,0.00,0.50,-0.20,9.31,9.35,10.40,8.70
2026-04-15,81,GUFL,35.9,544.0,550.0,538.0,544.0,544.0,0.0,0.0,544.33,6766.0,535.0,3682940.9,77,9.00,12.00,1.68,2.23,-0.06,531.51,537.01,644.00,460.60
2026-04-15,82,GVL,42.89,500.0,510.0,500.0,504.5,504.5,0.0,0.0,506.52,35799.0,500.0,18132861.4,252,4.50,10.00,0.90,2.00,-0.40,509.80,513.82,662.00,424.00
2026-04-15,83,GWFD83,34.92,1089.0,1089.0,1087.5,1087.5,1087.5,0.0,0.0,1088.63,96.0,1089.0,104508.0,3,-1.50,1.50,-0.14,0.14,-0.10,"1,199.65","1,211.82","1,464.80","1,087.50"
2026-04-15,84,H8020,38.8,11.66,12.11,11.66,12.0,12.0,0.0,0.0,11.97,4200.0,11.88,50269.0,19,0.12,0.45,1.01,3.86,0.26,11.07,11.21,12.21,10.00
2026-04-15,85,HATHY,38.74,890.0,903.8,890.0,898.0,898.0,0.0,0.0,898.62,8166.0,890.0,7338140.0,144,8.00,13.80,0.90,1.55,-0.07,922.99,"1,019.08","1,469.80",860.60
