date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025-06-23,1,ACLBSL,33.55,1021.0,1021.0,1005.0,1010.7,1010.0,0.7,0.0,1015.83,2649.0,1020.38,2690926.0,43,-9.68,16.00,-0.95,1.59,-0.51,"1,491.00",951.00
2025-06-23,2,ADBL,33.96,278.5,282.4,278.5,281.24,281.5,0.26,0.0,280.55,28893.0,281.08,8105916.6,185,0.16,3.90,0.06,1.40,0.25,428.40,256.00
2025-06-23,3,ADBLD83,36.44,1080.1,1123.5,1080.1,1120.41,1123.5,3.09,0.0,1117.79,64.0,1080.1,71538.3,5,40.31,43.40,3.73,4.02,0.23,"1,160.00","1,046.00"
2025-06-23,4,AHL,27.42,586.0,595.0,586.0,589.41,589.1,0.31,0.0,589.83,1550.0,597.03,914244.0,30,-7.62,9.00,-1.28,1.54,-0.07,904.00,482.60
2025-06-23,5,AHPC,23.66,280.1,290.0,280.1,286.64,287.7,1.06,0.0,286.26,221367.0,285.44,63368586.2,662,1.20,9.90,0.42,3.53,0.13,349.00,149.00
2025-06-23,6,AKJCL,26.9,210.5,213.8,208.4,209.88,210.0,0.12,0.0,210.08,160563.0,211.13,33731197.6,551,-1.25,5.40,-0.59,2.59,-0.10,274.90,150.90
2025-06-23,7,AKPL,23.21,263.5,263.5,255.0,260.26,261.0,0.74,0.0,259.46,313500.0,258.43,81340298.7,1012,1.83,8.50,0.71,3.33,0.31,326.00,157.20
2025-06-23,8,ALBSL,39.81,780.1,800.0,775.1,792.71,799.0,6.29,0.01,782.51,7671.0,789.24,6002605.0,94,3.47,24.90,0.44,3.21,1.29,"1,177.00",771.00
2025-06-23,9,ALICL,33.7,500.0,500.0,495.1,497.99,497.0,0.99,0.0,497.63,9486.0,498.12,4720502.7,82,-0.13,4.90,-0.03,0.99,0.07,831.00,493.00
2025-06-23,10,ANLB,35.58,5301.0,5415.2,5300.0,5415.2,5415.2,0.0,0.0,5322.57,1374.0,5377.3,7313215.0,26,37.90,115.20,0.70,2.17,1.71,"6,735.00","2,300.30"
2025-06-23,11,API,24.25,294.0,295.0,290.0,292.53,293.0,0.47,0.0,291.84,165694.0,291.33,48356140.5,625,1.20,5.00,0.41,1.72,0.24,390.00,164.00
2025-06-23,12,AVYAN,27.53,971.0,990.0,971.0,979.96,977.0,2.96,0.0,978.36,1241.0,989.54,1214140.6,35,-9.58,19.00,-0.97,1.96,0.16,"1,306.80",832.00
2025-06-23,13,BARUN,39.49,370.0,385.0,360.6,382.42,383.0,0.58,0.0,374.9,155833.0,363.27,58421589.0,594,19.15,24.40,5.27,6.77,1.97,589.00,290.00
2025-06-23,14,BBC,35.92,5250.0,5750.0,5250.0,5465.37,5495.0,29.63,0.01,5435.42,1016.0,5338.46,5522390.1,76,126.91,500.00,2.38,9.52,0.55,"7,247.00","3,851.00"
2025-06-23,15,BEDC,25.09,650.0,659.8,622.0,635.01,633.0,2.01,0.0,636.31,18249.0,649.96,11612020.5,194,-14.95,37.80,-2.30,6.08,-0.20,"1,080.00",395.00
2025-06-23,16,BFC,31.02,471.0,474.8,465.0,467.59,469.0,1.41,0.0,469.09,26191.0,470.56,12285810.5,198,-2.97,9.80,-0.63,2.11,-0.32,951.60,444.00
2025-06-23,17,BGWT,30.64,904.0,904.0,890.0,900.58,895.0,5.58,0.01,896.2,2142.0,906.88,1919656.6,40,-6.30,14.00,-0.69,1.57,0.49,"1,241.00",857.60
2025-06-23,18,BHDC,22.93,450.0,467.0,443.0,444.61,443.3,1.31,0.0,450.52,54851.0,452.08,24711634.8,322,-7.47,24.00,-1.65,5.42,-1.33,829.70,426.00
2025-06-23,19,BHL,30.85,210.1,211.0,208.0,208.39,208.5,0.11,0.0,208.87,145123.0,209.5,30311863.9,712,-1.11,3.00,-0.53,1.44,-0.23,520.00,208.00
2025-06-23,20,BHPL,34.32,754.0,755.0,744.0,749.98,752.5,2.52,0.0,750.5,6543.0,748.94,4910549.2,65,1.04,11.00,0.14,1.48,-0.07,"1,308.40",615.00
2025-06-23,21,BNHC,24.06,490.0,499.8,485.5,489.86,490.0,0.14,0.0,489.9,5505.0,496.64,2696903.5,72,-6.78,14.30,-1.37,2.95,-0.01,742.00,440.00
2025-06-23,22,BNL,27.52,16200.0,16200.0,15900.0,15900.5,15900.0,0.5,0.0,16000.25,40.0,16500.0,640010.0,4,-599.50,300.00,-3.63,1.89,-0.63,"22,500.00","14,900.00"
2025-06-23,23,BNT,24.15,12325.0,12325.0,12315.1,12316.8,12317.0,0.2,0.0,12316.93,71.0,12325.0,874502.0,8,-8.20,9.90,-0.07,0.08,0.00,"18,100.00","12,260.00"
2025-06-23,24,BOKD86,43.79,1070.0,1070.0,1070.0,1070.0,1070.0,0.0,0.0,1070.0,56.0,1081.0,59920.0,1,-11.00,0.00,-1.02,0.00,0.00,"1,095.00",950.00
2025-06-23,25,BPCL,36.61,835.0,850.0,809.6,826.02,832.0,5.98,0.01,829.13,508683.0,830.37,421764965.7,1970,-4.35,40.40,-0.52,4.99,-0.38,895.00,286.00
2025-06-23,26,C30MF,47.52,9.75,9.75,9.75,9.75,9.75,0.0,0.0,9.75,33075.0,9.8,322481.25,8,-0.05,0.00,-0.51,0.00,0.00,10.92,8.45
2025-06-23,27,CBBL,27.44,874.0,885.3,873.2,878.58,876.0,2.58,0.0,876.78,10523.0,879.61,9226350.2,115,-1.03,12.10,-0.12,1.39,0.20,"1,155.00",815.00
2025-06-23,28,CBLD88,44.31,1178.0,1178.0,1178.0,1178.0,1178.0,0.0,0.0,1178.0,200.0,1160.0,235600.0,1,18.00,0.00,1.55,0.00,0.00,"1,254.20","1,030.00"
2025-06-23,29,CCBD88,27.26,1192.0,1192.0,1150.0,1185.0,1185.0,0.0,0.0,1180.0,150.0,1189.0,177000.0,4,-4.00,42.00,-0.34,3.65,0.42,"1,250.00","1,063.10"
2025-06-23,30,CFCL,32.81,515.6,516.0,506.1,507.63,506.4,1.23,0.0,510.24,14801.0,508.07,7552105.9,96,-0.44,9.90,-0.09,1.96,-0.51,820.00,440.00
2025-06-23,31,CGH,25.8,955.0,970.0,931.0,964.86,968.9,4.04,0.0,949.54,55920.0,952.32,53098245.3,476,12.54,39.00,1.32,4.19,1.59,"1,360.00",833.00
2025-06-23,32,CHCL,24.2,541.0,547.9,532.0,542.91,544.9,1.99,0.0,542.39,144302.0,540.99,78268583.7,567,1.92,15.90,0.35,2.99,0.09,697.00,427.00
2025-06-23,33,CHDC,26.9,2549.0,2563.0,2490.0,2547.07,2552.0,4.93,0.0,2525.59,33764.0,2502.15,85274162.9,354,44.92,73.00,1.80,2.93,0.84,"2,829.00",976.10
2025-06-23,34,CHL,23.22,293.0,303.9,293.0,302.82,302.9,0.08,0.0,299.58,20993.0,298.16,6288991.8,130,4.66,10.90,1.56,3.72,1.07,599.70,276.00
2025-06-23,35,CIT,35.27,1900.0,1900.0,1880.0,1885.11,1884.0,1.11,0.0,1886.17,6234.0,1885.41,11758414.8,182,-0.30,20.00,-0.02,1.06,-0.06,"2,700.00","1,877.10"
2025-06-23,36,CITY,24.64,817.2,829.9,816.0,824.79,824.0,0.79,0.0,820.73,5275.0,823.03,4329368.1,88,1.76,13.90,0.21,1.70,0.49,"1,168.50",673.10
2025-06-23,37,CIZBD90,25.84,1185.0,1185.0,1150.0,1150.0,1150.0,0.0,0.0,1165.67,75.0,1162.0,87425.0,3,-12.00,35.00,-1.03,3.04,-1.36,"1,207.00","1,000.00"
2025-06-23,38,CKHL,34.58,603.0,627.0,602.5,609.72,610.0,0.28,0.0,604.94,8867.0,615.12,5364031.0,85,-5.40,24.50,-0.88,4.07,0.78,910.00,561.90
2025-06-23,39,CLI,30.89,452.0,457.1,448.2,452.28,453.0,0.72,0.0,452.41,19984.0,455.57,9041006.2,317,-3.29,8.90,-0.72,1.99,-0.03,774.90,448.20
2025-06-23,40,CMF2,23.08,9.43,9.43,9.43,9.43,9.43,0.0,0.0,9.43,700.0,9.55,6601.0,3,-0.12,0.00,-1.26,0.00,0.00,10.68,8.09
2025-06-23,41,CORBL,20.97,2183.0,2262.0,2049.6,2185.73,2148.0,37.73,0.02,2135.36,6006.0,2140.67,12824976.2,140,45.06,212.40,2.10,10.36,2.30,"2,842.30",498.20
2025-06-23,42,CREST,29.71,1332.0,1367.7,1311.1,1324.75,1320.0,4.75,0.0,1331.55,16170.0,1336.95,21531153.2,738,-12.20,56.60,-0.91,4.32,-0.51,"2,458.20",302.50
2025-06-23,43,CYCL,22.14,1586.1,1600.0,1586.0,1589.24,1600.0,10.76,0.01,1589.06,1939.0,1586.45,3081183.5,56,2.79,14.00,0.18,0.88,0.01,"1,958.00","1,445.10"
2025-06-23,44,CZBIL,27.06,202.0,203.8,201.0,201.6,201.1,0.5,0.0,202.0,26050.0,200.35,5262193.5,141,1.25,2.80,0.62,1.39,-0.20,296.00,160.10
2025-06-23,45,DDBL,25.0,785.2,790.0,780.0,782.11,782.0,0.11,0.0,782.75,3398.0,784.87,2659787.7,57,-2.76,10.00,-0.35,1.28,-0.08,"1,099.00",759.00
2025-06-23,46,DHPL,37.68,330.0,331.0,323.9,325.67,325.1,0.57,0.0,326.71,9468.0,324.39,3093332.5,66,1.28,7.10,0.39,2.19,-0.32,427.20,197.10
2025-06-23,47,DLBS,26.46,1360.0,1404.5,1360.0,1370.0,1370.0,0.0,0.0,1374.35,251.0,1377.0,344963.1,16,-7.00,44.50,-0.51,3.27,-0.32,"2,250.00","1,200.10"
2025-06-23,48,DOLTI,19.22,567.0,568.7,546.6,558.81,561.0,2.19,0.0,556.57,4924.0,557.6,2740572.0,86,1.21,22.10,0.22,4.04,0.40,"1,017.00",406.70
2025-06-23,49,DORDI,26.52,355.0,355.0,340.0,343.19,345.0,1.81,0.01,345.67,192536.0,360.83,66554643.2,893,-17.64,15.00,-4.89,4.41,-0.72,696.00,339.10
2025-06-23,50,EBL,30.15,625.0,636.0,625.0,634.42,636.0,1.58,0.0,633.03,22703.0,627.82,14371690.3,137,6.60,11.00,1.05,1.76,0.22,790.00,511.00
2025-06-23,51,EBLD85,26.19,1124.0,1125.0,1124.0,1125.0,1125.0,0.0,0.0,1124.2,125.0,1130.0,140525.0,2,-5.00,1.00,-0.44,0.09,0.07,"1,200.00","1,055.10"
2025-06-23,52,EBLD86,43.92,1042.1,1071.0,1042.1,1053.0,1053.0,0.0,0.0,1064.08,85.0,1042.1,90446.9,4,10.90,28.90,1.05,2.77,-1.05,"1,080.00",937.00
2025-06-23,53,EBLD91,46.65,1045.0,1045.0,1026.0,1027.0,1027.0,0.0,0.0,1043.82,2476.0,1039.0,2584495.0,4,-12.00,19.00,-1.15,1.85,-1.64,"1,045.00",996.00
2025-06-23,54,EBLEB89,44.76,1010.0,1035.0,1010.0,1035.0,1035.0,0.0,0.0,1034.96,125.0,1010.0,129370.2,2,25.00,25.00,2.48,2.48,0.00,"1,041.00","1,000.00"
2025-06-23,55,EDBL,31.68,558.3,567.0,556.0,556.82,557.1,0.28,0.0,557.03,11950.0,558.24,6656506.1,75,-1.42,11.00,-0.25,1.98,-0.04,838.20,371.00
2025-06-23,56,EHPL,26.73,540.0,549.5,540.0,540.19,540.2,0.01,0.0,541.06,1501.0,544.62,812137.1,27,-4.43,9.50,-0.81,1.76,-0.16,997.00,518.60
2025-06-23,57,ENL,32.93,1060.0,1090.0,1053.3,1068.37,1053.5,14.87,0.01,1067.13,1401.0,1073.29,1495053.0,30,-4.92,36.70,-0.46,3.48,0.12,"1,453.50",950.00
2025-06-23,58,FMDBL,38.54,735.1,741.0,730.3,735.78,737.0,1.22,0.0,734.2,10799.0,732.04,7928656.2,53,3.74,10.70,0.51,1.47,0.21,"1,004.00",650.00
