date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025-06-12,1,ACLBSL,27.11,1026.5,1047.6,1026.5,1029.52,1032.0,2.48,0.0,1029.99,3274.0,1036.0,3372196.2,72,-6.48,21.10,-0.63,2.06,-0.05,"1,491.00",951.00
2025-06-12,2,ADBL,25.75,285.0,289.3,285.0,286.2,287.0,0.8,0.0,286.1,28838.0,288.09,8250613.9,173,-1.89,4.30,-0.66,1.51,0.03,428.40,256.00
2025-06-12,3,ADBLD83,40.89,1093.8,1093.8,1075.0,1090.0,1090.0,0.0,0.0,1087.73,140.0,1072.4,152282.0,3,17.60,18.80,1.64,1.75,0.21,"1,160.00","1,046.00"
2025-06-12,4,AHL,33.09,654.0,654.0,618.6,622.66,621.2,1.46,0.0,627.18,16398.0,641.94,10284572.3,104,-19.28,35.40,-3.00,5.72,-0.73,904.00,482.60
2025-06-12,5,AHPC,45.95,304.0,316.9,304.0,307.44,306.9,0.54,0.0,311.77,927211.0,310.18,289077593.9,2339,-2.74,12.90,-0.88,4.24,-1.41,349.00,149.00
2025-06-12,6,AKJCL,45.36,213.0,213.0,208.0,208.2,208.0,0.2,0.0,210.57,238877.0,209.7,50299508.1,643,-1.50,5.00,-0.72,2.40,-1.14,274.90,150.90
2025-06-12,7,AKPL,36.69,299.1,301.5,280.0,284.35,284.8,0.45,0.0,291.26,1267402.0,293.29,369149303.6,3114,-8.94,21.50,-3.05,7.68,-2.43,326.00,157.20
2025-06-12,8,ALBSL,26.14,795.0,810.0,795.0,797.2,796.0,1.2,0.0,798.68,4628.0,808.18,3696311.2,80,-10.98,15.00,-1.36,1.89,-0.19,"1,177.00",771.00
2025-06-12,9,ALICL,33.78,505.0,505.0,498.0,500.56,500.0,0.56,0.0,499.97,17583.0,499.21,8790885.2,109,1.35,7.00,0.27,1.41,0.12,831.00,493.00
2025-06-12,10,ANLB,30.56,5462.3,5680.0,5462.3,5617.98,5680.0,62.02,0.01,5491.41,1644.0,5573.11,9027873.7,38,44.87,217.70,0.81,3.99,2.25,"6,735.00","2,290.10"
