date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-05-08,1,ACLBSL,41.43,930.0,950.0,930.0,950.0,950.0,0.0,0.0,944.63,1775.0,950.0,1676714.0,25,0.00,20.00,0.00,2.15,0.57,978.79,"1,011.09","1,240.00",827.90
2026-05-08,2,ADBL,37.28,311.0,311.0,308.0,310.0,310.0,0.0,0.0,309.49,15077.0,308.0,4666198.9,102,2.00,3.00,0.65,0.97,0.16,306.85,312.54,344.90,277.00
2026-05-08,3,AHL,23.08,490.0,524.0,490.0,524.0,524.0,0.0,0.0,514.86,13584.0,510.0,6993904.5,130,14.00,34.00,2.75,6.94,1.74,556.84,584.59,721.00,461.10
2026-05-08,4,AHPC,36.99,288.0,288.0,275.0,280.2,280.2,0.0,0.0,278.15,56153.0,274.9,15619164.1,234,5.30,13.00,1.93,4.73,0.73,281.91,285.32,334.00,250.10
2026-05-08,5,AKJCL,24.25,344.0,365.9,344.0,365.9,365.9,0.0,0.0,355.6,268683.0,346.9,95544800.7,529,19.00,21.90,5.48,6.37,2.81,290.65,261.46,431.80,172.90
2026-05-08,6,AKPL,35.71,270.0,270.0,261.9,268.8,268.8,0.0,0.0,266.28,66416.0,263.1,17685062.7,266,5.70,8.10,2.17,3.09,0.94,262.48,261.77,317.00,227.50
2026-05-08,7,ALBSL,36.93,1070.0,1169.0,1070.0,1110.0,1110.0,0.0,0.0,1099.69,20892.0,1106.0,22974792.4,121,4.00,99.00,0.36,9.25,0.93,"1,131.77","1,082.24","1,334.00",775.10
2026-05-08,8,ALICL,43.05,453.0,455.0,451.7,453.0,453.0,0.0,0.0,453.08,32229.0,450.8,14602437.3,99,2.20,3.30,0.49,0.73,-0.02,467.43,474.29,759.00,430.00
2026-05-08,9,ANLB,23.0,5625.1,6050.0,5625.1,6050.0,6050.0,0.0,0.0,5766.59,371.0,5919.9,2139404.5,16,130.10,424.90,2.20,7.55,4.68,"6,238.77","6,134.84","6,989.00","5,055.20"
2026-05-08,10,API,35.33,332.0,338.9,330.1,337.0,337.0,0.0,0.0,336.08,96734.0,332.3,32510499.9,410,4.70,8.80,1.41,2.67,0.27,309.68,304.31,368.90,258.80
2026-05-08,11,AVYAN,40.45,1110.0,1135.0,1103.1,1123.0,1123.0,0.0,0.0,1120.15,6580.0,1117.9,7370554.7,84,5.10,31.90,0.46,2.89,0.25,"1,029.05","1,035.73","1,366.00",906.00
2026-05-08,12,BANDIPUR,35.07,792.5,835.0,791.0,832.0,832.0,0.0,0.0,812.08,44684.0,803.0,36286985.7,828,29.00,44.00,3.61,5.56,2.39,0.00,0.00,"1,233.00",285.00
2026-05-08,13,BARUN,36.14,338.0,343.0,337.0,341.9,341.9,0.0,0.0,340.29,31872.0,336.0,10845657.5,150,5.90,6.00,1.76,1.78,0.47,346.54,350.70,570.00,292.10
2026-05-08,14,BBC,32.15,4844.0,4844.0,4740.0,4795.0,4795.0,0.0,0.0,4812.5,351.0,4799.0,1689189.0,14,-4.00,104.00,-0.08,2.19,-0.37,"4,875.42","5,002.16","6,448.00","4,480.00"
2026-05-08,15,BEDC,30.66,356.7,360.0,352.0,360.0,360.0,0.0,0.0,356.9,28371.0,354.7,10125593.8,164,5.30,8.00,1.49,2.27,0.86,517.85,575.63,872.00,345.00
2026-05-08,16,BFC,41.04,456.0,457.0,449.0,454.0,454.0,0.0,0.0,453.45,7733.0,450.0,3506543.9,55,4.00,8.00,0.89,1.78,0.12,473.49,479.47,579.90,411.50
2026-05-08,17,BGWT,26.19,650.0,657.0,632.2,657.0,657.0,0.0,0.0,649.8,1564.0,638.0,1016280.8,23,19.00,24.80,2.98,3.92,1.10,760.59,806.94,"1,110.00",586.50
2026-05-08,18,BHCL,28.72,499.0,515.0,495.3,515.0,515.0,0.0,0.0,505.15,17476.0,497.6,8827976.7,318,17.40,19.70,3.50,3.98,1.91,539.15,0.00,699.00,292.10
2026-05-08,19,BHDC,36.43,460.0,464.0,456.2,464.0,464.0,0.0,0.0,460.74,3509.0,459.9,1616724.3,76,4.10,7.80,0.89,1.71,0.70,484.18,513.24,706.00,426.00
