date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-07-15,1,ACLBSL,23.17,905.0,929.8,905.0,905.0,905.0,0.0,0.0,921.15,127.0,910.0,116986.6,8,-5.00,24.80,-0.55,2.74,-1.79,966.58,971.47,"1,240.00",827.90
2026-07-15,2,ADBL,34.94,306.0,306.4,302.0,303.0,303.0,0.0,0.0,302.98,27903.0,303.0,8453972.1,178,0.00,4.40,0.00,1.46,0.01,309.11,307.98,344.90,285.20
2026-07-15,3,ADBLD83,21.44,1085.0,1085.0,1076.0,1076.0,1076.0,0.0,0.0,1077.14,105.0,1085.0,113100.0,2,-9.00,9.00,-0.83,0.84,-0.11,"1,086.21","1,090.51","1,160.00","1,022.00"
2026-07-15,4,AHL,31.68,413.0,423.0,410.8,415.2,415.2,0.0,0.0,418.85,1950.0,410.1,816757.0,24,5.10,12.20,1.24,2.97,-0.88,512.36,542.51,700.00,405.00
2026-07-15,5,AHPC,40.45,264.8,265.0,262.0,264.3,264.3,0.0,0.0,263.64,57964.0,262.4,15281748.6,254,1.90,3.00,0.72,1.15,0.25,279.85,279.58,334.00,250.10
2026-07-15,6,AKJCL,35.67,336.0,351.8,336.0,343.7,343.7,0.0,0.0,346.52,323715.0,340.0,112173574.8,697,3.70,15.80,1.09,4.70,-0.82,363.88,305.46,461.40,172.90
2026-07-15,7,AKPL,34.86,250.0,253.9,250.0,251.5,251.5,0.0,0.0,251.48,35137.0,249.9,8836202.4,163,1.60,3.90,0.64,1.56,0.01,269.77,261.38,317.00,227.50
2026-07-15,8,ALBSL,26.5,1015.0,1068.0,1015.0,1052.0,1052.0,0.0,0.0,1046.61,812.0,1049.0,849844.0,55,3.00,53.00,0.29,5.22,0.51,"1,133.32","1,111.28","1,334.00",855.00
2026-07-15,9,ALICL,28.7,420.0,429.8,419.0,422.0,422.0,0.0,0.0,421.18,7934.0,419.0,3341622.0,80,3.00,10.80,0.72,2.58,0.19,458.75,461.08,550.00,413.40
2026-07-15,10,ANLB,33.33,7425.0,7425.0,6860.9,6860.9,6860.9,0.0,0.0,7142.95,20.0,7073.0,142859.0,2,-212.10,564.10,-3.00,8.22,-4.11,"6,200.75","6,205.11","7,425.00","5,220.00"
2026-07-15,11,APHL,28.87,809.1,867.0,809.1,820.0,820.0,0.0,0.0,837.69,16019.0,835.0,13419003.9,407,-15.00,57.90,-1.80,7.16,-2.16,0.00,0.00,"1,053.40",299.70
2026-07-15,12,API,30.15,322.1,328.0,322.0,323.8,323.8,0.0,0.0,324.56,121842.0,321.9,39545314.3,477,1.90,6.00,0.59,1.86,-0.24,331.76,315.87,370.00,258.80
2026-07-15,13,AVYAN,26.71,1030.0,1050.0,1000.3,1030.0,1030.0,0.0,0.0,1025.12,2731.0,1031.0,2799603.3,49,-1.00,49.70,-0.10,4.97,0.47,"1,070.89","1,038.70","1,366.00",906.00
2026-07-15,14,BANDIPUR,27.65,655.0,680.0,655.0,675.0,675.0,0.0,0.0,674.24,25458.0,668.0,17164704.2,232,7.00,25.00,1.05,3.82,0.11,879.52,0.00,"1,233.00",285.00
2026-07-15,15,BARUN,37.43,318.9,318.9,313.3,316.0,316.0,0.0,0.0,315.92,32991.0,312.0,10422355.5,122,4.00,5.60,1.28,1.79,0.03,348.52,341.20,449.80,292.10
2026-07-15,16,BBC,25.77,4126.9,4175.0,4051.0,4154.0,4154.0,0.0,0.0,4105.27,277.0,4128.0,1137160.0,20,26.00,124.00,0.63,3.06,1.17,"4,698.11","4,759.44","6,120.00","4,021.10"
2026-07-15,17,BEDC,29.8,315.0,315.0,310.0,312.0,312.0,0.0,0.0,313.06,13993.0,309.0,4380708.8,120,3.00,5.00,0.97,1.61,-0.34,436.97,481.43,872.00,303.10
2026-07-15,18,BFC,20.51,535.5,535.5,496.8,507.4,507.4,0.0,0.0,509.06,18175.0,510.0,9252245.1,115,-2.60,38.70,-0.51,7.79,-0.33,482.33,476.33,579.90,411.50
2026-07-15,19,BGWT,33.38,555.0,565.0,544.1,545.0,545.0,0.0,0.0,553.49,2037.0,550.0,1127456.7,35,-5.00,20.90,-0.91,3.84,-1.56,706.49,731.29,"1,049.00",516.10
