date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-05-12,1,ACLBSL,36.85,961.0,965.0,950.0,951.0,951.0,0.0,0.0,957.02,432.0,959.5,413431.1,17,-8.50,15.00,-0.89,1.58,-0.63,977.68,"1,009.46","1,240.00",827.90
2026-05-12,2,ADBL,40.47,312.0,314.1,310.0,310.0,310.0,0.0,0.0,310.97,25054.0,312.0,7790921.9,155,-2.00,4.10,-0.64,1.32,-0.31,306.77,312.42,344.90,277.00
2026-05-12,3,ADBLD83,17.58,1050.8,1050.8,1050.8,1050.8,1050.8,0.0,0.0,1050.8,15.0,1050.7,15762.0,1,0.10,0.00,0.01,0.00,0.00,"1,089.81","1,096.51","1,160.00","1,042.20"
2026-05-12,4,AHL,31.46,513.0,525.0,500.0,508.0,508.0,0.0,0.0,504.97,13604.0,513.0,6869660.6,135,-5.00,25.00,-0.97,5.00,0.60,555.11,583.54,721.00,461.10
2026-05-12,5,AHPC,40.08,289.0,293.0,278.3,280.0,280.0,0.0,0.0,282.44,95316.0,286.0,26920747.6,388,-6.00,14.70,-2.10,5.28,-0.87,281.76,285.31,334.00,250.10
2026-05-12,6,AKJCL,30.75,367.0,372.0,345.0,350.0,350.0,0.0,0.0,355.82,323055.0,367.0,114948701.8,683,-17.00,27.00,-4.63,7.83,-1.66,293.34,263.14,431.80,172.90
2026-05-12,7,AKPL,37.5,275.0,279.0,270.0,271.0,271.0,0.0,0.0,273.69,126959.0,276.0,34747083.8,492,-5.00,9.00,-1.81,3.33,-0.99,262.77,261.99,317.00,227.50
2026-05-12,8,ALBSL,36.16,1141.0,1141.0,1092.1,1112.0,1112.0,0.0,0.0,1100.86,4952.0,1118.7,5451472.2,107,-6.70,48.90,-0.60,4.48,1.00,"1,134.07","1,085.05","1,334.00",775.10
2026-05-12,9,ALICL,43.63,455.0,460.0,453.0,454.0,454.0,0.0,0.0,455.8,25062.0,458.5,11423150.5,119,-4.50,7.00,-0.98,1.55,-0.40,466.70,473.86,759.00,430.00
2026-05-12,10,ANLB,33.73,6266.2,6266.2,5919.0,6065.0,6065.0,0.0,0.0,5956.86,841.0,6460.0,5009716.7,35,-395.00,347.20,-6.11,5.87,1.78,"6,239.17","6,142.15","6,989.00","5,055.20"
2026-05-12,11,API,41.75,366.4,366.4,343.0,345.0,345.0,0.0,0.0,347.96,294922.0,349.0,102620161.5,1029,-4.00,23.40,-1.15,6.82,-0.86,310.63,304.91,368.90,258.80
2026-05-12,12,AVYAN,37.7,1150.0,1152.0,1103.0,1128.0,1128.0,0.0,0.0,1129.39,7756.0,1149.0,8759547.7,124,-21.00,49.00,-1.83,4.44,-0.12,"1,031.20","1,036.51","1,366.00",906.00
2026-05-12,13,BANDIPUR,37.35,835.0,845.0,801.0,807.0,807.0,0.0,0.0,816.19,34910.0,835.0,28493246.1,587,-28.00,44.00,-3.35,5.49,-1.14,0.00,0.00,"1,233.00",285.00
2026-05-12,14,BARUN,41.22,358.0,358.0,340.0,343.0,343.0,0.0,0.0,345.06,63164.0,351.7,21795104.4,262,-8.70,18.00,-2.47,5.29,-0.60,346.72,349.89,570.00,292.10
2026-05-12,15,BBC,39.82,4900.0,4948.0,4731.0,4733.1,4733.1,0.0,0.0,4786.58,575.0,4848.8,2752284.0,47,-115.70,217.00,-2.39,4.59,-1.13,"4,873.23","4,995.75","6,120.00","4,480.00"
2026-05-12,16,BEDC,34.14,399.0,399.0,364.0,368.5,368.5,0.0,0.0,373.84,53780.0,380.0,20105073.6,338,-11.50,35.00,-3.03,9.62,-1.45,514.48,572.43,872.00,345.00
2026-05-12,17,BFC,40.98,474.9,474.9,456.0,456.0,456.0,0.0,0.0,464.32,7617.0,468.0,3536690.4,75,-12.00,18.90,-2.56,4.14,-1.82,473.37,479.00,579.90,411.50
2026-05-12,18,BGWT,28.48,675.0,675.0,650.0,653.5,653.5,0.0,0.0,657.11,2210.0,672.0,1452222.1,58,-18.50,25.00,-2.75,3.85,-0.55,758.53,803.09,"1,110.00",586.50
2026-05-12,19,BHCL,39.26,525.0,530.0,504.2,516.0,516.0,0.0,0.0,516.25,33693.0,524.5,17393893.3,396,-8.50,25.80,-1.62,5.12,-0.05,540.50,0.00,699.00,292.10
2026-05-12,20,BHDC,37.17,475.0,475.0,466.0,466.0,466.0,0.0,0.0,467.89,8743.0,475.0,4090726.3,85,-9.00,9.00,-1.89,1.93,-0.40,483.20,513.18,706.00,426.00
2026-05-12,21,BHL,42.32,230.0,231.4,221.0,222.0,222.0,0.0,0.0,225.46,218140.0,227.0,49182616.8,777,-5.00,10.40,-2.20,4.71,-1.56,202.21,201.07,264.40,164.00
2026-05-12,22,BHPL,39.4,532.0,537.0,521.0,521.0,521.0,0.0,0.0,529.04,7154.0,532.0,3784728.2,76,-11.00,16.00,-2.07,3.07,-1.54,580.74,639.50,"1,308.40",501.00
2026-05-12,23,BJHL,31.63,1013.0,1025.0,969.0,975.0,975.0,0.0,0.0,993.12,16202.0,1015.0,16090469.8,373,-40.00,56.00,-3.94,5.78,-1.86,0.00,0.00,"1,305.00",270.10
2026-05-12,24,BNHC,41.27,338.0,338.0,326.2,326.5,326.5,0.0,0.0,329.3,8500.0,335.5,2799032.8,74,-9.00,11.80,-2.68,3.62,-0.86,414.32,442.43,613.80,313.00
2026-05-12,25,BNT,36.22,11799.0,11950.0,11695.0,11695.0,11695.0,0.0,0.0,11804.41,76.0,11699.0,897135.0,7,-4.00,255.00,-0.03,2.18,-0.94,"11,741.93","11,826.24","13,205.00","10,660.00"
2026-05-12,26,BPCL,42.04,718.2,718.2,665.1,668.0,668.0,0.0,0.0,680.27,48243.0,684.0,32818304.0,217,-16.00,53.10,-2.34,7.98,-1.84,725.20,759.49,"1,065.00",440.10
2026-05-12,27,BUNGAL,42.5,600.0,610.0,570.0,583.0,583.0,0.0,0.0,586.11,19837.0,595.0,11626699.8,304,-12.00,40.00,-2.02,7.02,-0.53,0.00,0.00,822.00,302.40
2026-05-12,28,C30MF,39.52,10.27,10.28,10.0,10.02,10.02,0.0,0.0,10.14,7758.0,10.0,78669.24,8,0.02,0.28,0.20,2.80,-1.20,9.65,9.69,10.71,8.70
2026-05-12,29,CBBL,41.25,929.9,930.0,915.0,919.0,919.0,0.0,0.0,922.07,17323.0,923.0,15973010.6,208,-4.00,15.00,-0.43,1.64,-0.33,955.10,982.20,"1,144.80",846.00
2026-05-12,30,CBLD88,36.58,1187.1,1191.1,1187.1,1191.1,1191.1,0.0,0.0,1189.1,50.0,1183.0,59455.0,2,8.10,4.00,0.68,0.34,0.17,"1,201.34","1,181.12","1,325.00","1,108.00"
2026-05-12,31,CFCL,41.52,534.3,534.3,492.0,502.9,502.9,0.0,0.0,497.5,8664.0,508.9,4310317.1,53,-6.00,42.30,-1.18,8.60,1.07,515.28,514.47,608.50,445.10
2026-05-12,32,CGH,37.5,815.0,815.1,803.0,804.0,804.0,0.0,0.0,808.53,9910.0,813.2,8012523.9,104,-9.20,12.10,-1.13,1.51,-0.56,856.66,895.15,"1,150.00",798.00
2026-05-12,33,CHCL,42.8,482.0,488.0,470.0,476.2,476.2,0.0,0.0,477.39,61028.0,479.1,29134421.9,214,-2.90,18.00,-0.61,3.83,-0.25,485.69,495.13,599.60,450.30
2026-05-12,34,CHDC,42.31,2400.0,2400.0,2293.0,2297.0,2297.0,0.0,0.0,2309.45,19951.0,2345.0,46075795.0,238,-48.00,107.00,-2.05,4.67,-0.54,"2,369.59","2,421.93","2,997.90","1,990.00"
2026-05-12,35,CHL,40.91,305.0,305.0,290.1,293.0,293.0,0.0,0.0,296.69,32154.0,299.0,9539811.5,128,-6.00,14.90,-2.01,5.14,-1.26,279.86,280.66,524.20,223.40
2026-05-12,36,CIT,41.83,1785.0,1785.0,1770.0,1770.2,1770.2,0.0,0.0,1773.97,5185.0,1774.2,9198027.5,163,-4.00,15.00,-0.23,0.85,-0.21,"1,806.75","1,848.34","2,168.00","1,699.90"
2026-05-12,37,CITY,30.27,430.0,430.0,404.7,415.0,415.0,0.0,0.0,413.93,30003.0,425.0,12419057.6,299,-10.00,25.30,-2.35,6.25,0.26,490.53,556.56,998.40,399.10
2026-05-12,38,CIZBD90,20.25,1227.7,1227.7,1227.7,1227.7,1227.7,0.0,0.0,1227.7,25.0,1265.0,30692.5,1,-37.30,0.00,-2.95,0.00,0.00,"1,180.25","1,144.28","1,303.00","1,121.20"
2026-05-12,39,CKHL,19.81,670.0,670.0,660.0,660.0,660.0,0.0,0.0,663.11,1239.0,678.0,821588.0,24,-18.00,10.00,-2.65,1.52,-0.47,675.96,668.59,804.00,550.00
