date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-26,1,ACLBSL,31.94,892.0,892.0,866.1,880.0,880.0,0.0,0.0,872.97,757.0,892.0,660835.7,32,-12.00,25.90,-1.35,2.99,0.80,956.88,959.72,"1,100.00",827.90
2026-08-26,2,ADBL,30.26,299.1,301.0,295.1,296.0,296.0,0.0,0.0,296.32,30400.0,298.8,9008129.2,152,-2.80,5.90,-0.94,2.00,-0.11,311.94,307.53,340.00,285.20
2026-08-26,3,ADBLD83,24.19,1039.9,1039.9,1039.9,1039.9,1039.9,0.0,0.0,1039.9,37.0,1039.0,38476.3,1,0.90,0.00,0.09,0.00,0.00,"1,075.63","1,084.48","1,132.90","1,015.00"
2026-08-26,4,AHL,33.56,400.0,400.0,382.2,395.5,395.5,0.0,0.0,388.6,1670.0,398.0,648968.8,27,-2.50,17.80,-0.63,4.66,1.74,478.22,508.11,699.00,382.20
2026-08-26,5,AHPC,35.49,257.0,258.0,249.5,251.5,251.5,0.0,0.0,252.58,179592.0,257.5,45361085.5,498,-6.00,8.50,-2.33,3.41,-0.43,278.53,277.14,323.30,249.50
2026-08-26,6,AKJCL,31.13,364.4,364.4,337.1,338.0,338.0,0.0,0.0,341.13,270728.0,347.1,92353559.1,717,-9.10,27.30,-2.62,8.10,-0.93,377.82,334.36,461.40,172.90
2026-08-26,7,AKPL,34.5,245.0,245.1,240.0,241.0,241.0,0.0,0.0,241.6,114466.0,247.0,27655100.5,335,-6.00,5.10,-2.43,2.13,-0.25,268.14,263.35,317.00,227.50
2026-08-26,8,ALBSL,25.95,1065.0,1130.0,1065.0,1086.5,1086.5,0.0,0.0,1081.47,15197.0,1100.0,16435062.2,66,-13.50,65.00,-1.23,6.10,0.46,"1,120.54","1,128.06","1,334.00",930.00
2026-08-26,9,ALICL,35.58,410.0,410.0,399.0,404.8,404.8,0.0,0.0,401.28,34634.0,410.6,13897796.4,192,-5.80,11.00,-1.41,2.76,0.87,448.01,454.88,507.00,399.00
2026-08-26,10,ANLB,32.53,5003.0,5097.0,5001.5,5001.5,5001.5,0.0,0.0,5007.05,865.0,5085.0,4331096.8,27,-83.50,95.50,-1.64,1.91,-0.11,"6,067.67","6,096.90","7,560.00","4,956.00"
2026-08-26,11,APHL,26.16,694.0,710.0,670.0,672.1,672.1,0.0,0.0,681.88,11600.0,694.0,7909758.7,217,-21.90,40.00,-3.16,5.97,-1.45,0.00,0.00,"1,053.40",299.70
2026-08-26,12,API,35.93,329.0,332.0,325.0,327.5,327.5,0.0,0.0,326.16,168054.0,329.8,54811918.7,597,-2.30,7.00,-0.70,2.15,0.41,340.80,324.83,370.00,258.80
2026-08-26,13,AVYAN,28.28,1011.0,1022.0,1004.0,1010.0,1010.0,0.0,0.0,1008.9,1667.0,1020.0,1681838.0,26,-10.00,18.00,-0.98,1.79,0.11,"1,092.76","1,048.62","1,366.00",906.00
2026-08-26,14,BANDIPUR,34.47,653.1,655.0,642.1,653.5,653.5,0.0,0.0,647.38,29564.0,656.0,19139031.7,372,-2.50,12.90,-0.38,2.01,0.94,808.28,833.15,"1,233.00",285.00
2026-08-26,15,BARUN,34.76,315.0,316.9,310.0,310.0,310.0,0.0,0.0,312.65,32146.0,318.0,10050428.5,151,-8.00,6.90,-2.52,2.23,-0.85,341.29,340.47,401.50,292.10
2026-08-26,16,BBC,30.39,4128.0,4128.0,4030.0,4050.0,4050.0,0.0,0.0,4051.3,189.0,4052.0,765695.0,11,-2.00,98.00,-0.05,2.43,-0.03,"4,548.19","4,647.40","5,600.00","3,825.00"
2026-08-26,17,BEDC,32.16,300.0,300.0,280.4,288.5,288.5,0.0,0.0,287.6,33606.0,298.0,9665059.6,239,-9.50,19.60,-3.19,6.99,0.31,384.01,435.56,743.00,280.40
