date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-07-21,1,ACLBSL,41.33,920.0,968.0,920.0,966.8,966.8,0.0,0.0,946.78,786.0,945.0,744169.7,26,21.80,48.00,2.31,5.22,2.07,966.43,969.76,"1,240.00",827.90
2026-07-21,2,ADBL,45.56,314.9,319.0,310.0,314.0,314.0,0.0,0.0,315.22,39052.0,312.8,12310082.9,184,1.20,9.00,0.38,2.90,-0.39,309.52,307.87,344.90,285.20
2026-07-21,3,AHL,42.61,436.0,444.0,427.1,435.0,435.0,0.0,0.0,438.36,7840.0,439.9,3436777.4,68,-4.90,16.90,-1.11,3.96,-0.77,508.52,537.65,700.00,405.00
2026-07-21,4,AHPC,44.3,280.0,283.0,275.1,278.0,278.0,0.0,0.0,278.04,112300.0,279.1,31224357.7,351,-1.10,7.90,-0.39,2.87,-0.02,280.39,279.24,334.00,250.10
2026-07-21,5,AKJCL,41.41,360.0,387.0,360.0,385.0,385.0,0.0,0.0,381.29,822835.0,374.4,313740793.2,1693,10.60,27.00,2.83,7.50,0.96,369.28,309.29,461.40,172.90
2026-07-21,6,AKPL,43.14,280.8,280.8,264.0,265.0,265.0,0.0,0.0,266.29,67613.0,267.5,18004762.0,247,-2.50,16.80,-0.93,6.36,-0.49,270.22,261.56,317.00,227.50
2026-07-21,7,ALBSL,42.82,1045.0,1100.0,1045.0,1099.1,1099.1,0.0,0.0,1090.08,6135.0,1083.9,6687640.5,144,15.20,55.00,1.40,5.26,0.82,"1,129.82","1,112.49","1,334.00",886.10
2026-07-21,8,ALICL,41.67,451.9,451.9,438.0,442.0,442.0,0.0,0.0,443.68,17026.0,442.5,7554131.0,115,-0.50,13.90,-0.11,3.17,-0.38,457.44,460.42,550.00,413.40
2026-07-21,9,ANLB,28.65,5640.0,6345.0,5620.0,5845.0,5845.0,0.0,0.0,5702.62,2620.0,5700.0,14940864.8,69,145.00,725.00,2.54,12.90,2.44,"6,205.13","6,202.31","7,560.00","5,220.00"
2026-07-21,10,APHL,40.66,832.0,873.0,830.0,840.2,840.2,0.0,0.0,848.65,46207.0,843.9,39213458.1,654,-3.70,43.00,-0.44,5.18,-1.01,0.00,0.00,"1,053.40",299.70
