date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-04-17,1,ACLBSL,22.98,958.0,1015.0,958.0,977.0,977.0,0.0,0.0,966.67,1545.0,977.0,1493506.2,43,0.00,57.00,0.00,5.95,1.06,983.19,"1,017.04","1,240.00",900.00
2026-04-17,2,ADBL,39.99,322.0,322.0,313.1,318.0,318.0,0.0,0.0,315.45,29709.0,318.4,9371588.4,172,-0.40,8.90,-0.13,2.84,0.80,306.98,311.17,344.90,272.30
2026-04-17,3,AHL,48.06,569.8,569.8,523.3,555.0,555.0,0.0,0.0,535.09,40343.0,581.4,21587330.9,379,-26.40,46.50,-4.54,8.89,3.59,570.00,591.63,750.00,461.10
2026-04-17,4,AHPC,37.66,298.8,298.8,288.3,291.9,291.9,0.0,0.0,291.35,144389.0,293.0,42067984.0,558,-1.10,10.50,-0.38,3.64,0.19,282.04,285.80,334.00,250.10
2026-04-17,5,AKJCL,24.8,390.0,397.5,383.1,392.0,392.0,0.0,0.0,388.95,359221.0,386.0,139717731.4,664,6.00,14.40,1.55,3.76,0.78,269.22,248.75,431.80,172.90
2026-04-17,6,AKPL,40.96,280.9,283.0,275.0,282.0,282.0,0.0,0.0,278.84,214197.0,276.9,59726540.0,579,5.10,8.00,1.84,2.91,1.12,259.58,260.99,317.00,224.70
2026-04-17,7,ALBSL,23.8,1134.6,1179.0,1134.0,1156.0,1156.0,0.0,0.0,1138.51,9180.0,1157.7,10451502.7,153,-1.70,45.00,-0.15,3.97,1.51,"1,116.58","1,058.22","1,334.00",771.00
2026-04-17,8,ALICL,23.45,462.0,465.0,458.0,465.0,465.0,0.0,0.0,460.77,20180.0,462.0,9298356.6,105,3.00,7.00,0.65,1.53,0.91,467.82,478.02,760.00,430.00
2026-04-17,9,ANLB,41.97,6329.7,6987.0,6203.2,6404.9,6404.9,0.0,0.0,6343.12,459.0,6458.8,2911490.2,39,-53.90,783.80,-0.83,12.64,0.96,"6,254.23","6,084.61","6,989.00","5,055.20"
2026-04-17,10,API,23.24,349.8,352.0,345.1,349.0,349.0,0.0,0.0,348.44,303048.0,349.5,105594385.9,757,-0.50,6.90,-0.14,2.00,0.16,302.90,300.83,368.90,258.80
2026-04-17,11,AVYAN,21.76,1111.4,1201.5,1111.4,1135.0,1135.0,0.0,0.0,1136.45,5255.0,1134.0,5972035.5,94,1.00,90.10,0.09,8.11,-0.13,"1,013.46","1,028.04","1,366.00",906.00
2026-04-17,12,BANDIPUR,31.12,880.0,896.0,872.0,883.0,883.0,0.0,0.0,878.57,40034.0,887.9,35172487.0,699,-4.90,24.00,-0.55,2.75,0.50,0.00,0.00,"1,233.00",285.00
2026-04-17,13,BARUN,29.02,360.0,367.0,356.4,361.0,361.0,0.0,0.0,360.5,80257.0,361.8,28932920.2,339,-0.80,10.60,-0.22,2.97,0.14,343.43,356.69,589.00,292.10
2026-04-17,14,BBC,37.1,4968.8,4968.8,4835.0,4914.0,4914.0,0.0,0.0,4879.31,161.0,4910.0,785569.0,15,4.00,133.80,0.08,2.77,0.71,"4,878.13","5,049.57","6,537.00","4,480.00"
2026-04-17,15,BEDC,41.56,442.0,442.0,410.0,427.6,427.6,0.0,0.0,418.81,349240.0,438.0,146266574.6,1569,-10.40,32.00,-2.37,7.80,2.05,542.68,598.00,872.00,410.00
2026-04-17,16,BFC,32.9,473.4,473.4,459.0,466.0,466.0,0.0,0.0,463.79,10648.0,465.0,4938429.3,72,1.00,14.40,0.22,3.14,0.47,472.28,481.55,579.90,411.50
2026-04-17,17,BGWT,39.41,731.0,740.0,725.0,740.0,740.0,0.0,0.0,731.81,1557.0,731.0,1139421.4,45,9.00,15.00,1.23,2.07,1.11,773.02,825.31,"1,110.00",710.00
2026-04-17,18,BHCL,35.25,541.0,559.9,539.2,556.0,556.0,0.0,0.0,546.88,37232.0,550.1,20361371.4,464,5.90,20.70,1.07,3.84,1.64,526.51,0.00,699.00,292.10
2026-04-17,19,BHDC,39.22,470.0,479.7,470.0,479.0,479.0,0.0,0.0,474.34,12228.0,476.6,5800218.4,118,2.40,9.70,0.50,2.06,0.97,495.11,515.02,706.00,426.00
2026-04-17,20,BHL,36.44,228.5,232.0,225.0,230.0,230.0,0.0,0.0,228.07,279123.0,228.5,63660695.2,997,1.50,7.00,0.66,3.11,0.84,197.25,200.33,266.10,164.00
2026-04-17,21,BHPL,33.7,559.0,559.0,547.9,553.0,553.0,0.0,0.0,552.76,12081.0,559.5,6677900.8,81,-6.50,11.10,-1.16,2.03,0.04,601.72,658.63,"1,308.40",503.10
2026-04-17,22,BJHL,30.73,1191.0,1205.0,1105.5,1180.0,1180.0,0.0,0.0,1157.31,56116.0,1191.0,64943386.4,2816,-11.00,99.50,-0.92,9.00,1.92,0.00,0.00,"1,305.00",270.10
2026-04-17,23,BNHC,30.18,352.9,352.9,339.5,345.0,345.0,0.0,0.0,346.92,3501.0,346.0,1214555.7,54,-1.00,13.40,-0.29,3.95,-0.56,429.10,457.98,613.80,313.10
2026-04-17,24,BNL,25.69,15320.0,15350.0,15320.0,15350.0,15350.0,0.0,0.0,15335.0,20.0,15320.0,306700.0,2,30.00,30.00,0.20,0.20,0.10,"15,927.11","16,554.90","18,450.00","14,635.80"
2026-04-17,25,BNT,25.12,11500.2,11500.2,11500.1,11500.1,11500.1,0.0,0.0,11500.15,40.0,11730.2,460006.0,3,-230.10,0.10,-1.96,0.00,0.00,"11,663.25","11,886.39","13,299.00","10,660.00"
2026-04-17,26,BPCL,22.55,683.0,709.8,683.0,697.0,697.0,0.0,0.0,697.99,22921.0,696.0,15998516.2,161,1.00,26.80,0.14,3.92,-0.14,729.70,772.63,"1,065.00",405.00
2026-04-17,27,BUNGAL,36.66,598.1,621.0,596.1,618.1,618.1,0.0,0.0,603.59,24626.0,605.0,14864124.4,367,13.10,24.90,2.17,4.18,2.35,0.00,0.00,822.00,302.40
2026-04-17,28,C30MF,40.37,10.11,10.23,10.11,10.15,10.15,0.0,0.0,10.16,21855.0,10.3,221940.15,11,-0.15,0.12,-1.46,1.19,-0.05,9.53,9.67,10.71,8.70
2026-04-17,29,CBBL,39.88,924.0,924.0,913.0,920.0,920.0,0.0,0.0,917.54,19327.0,924.5,17733279.0,194,-4.50,11.00,-0.49,1.20,0.27,965.76,984.83,"1,144.80",822.00
2026-04-17,30,CBLD88,28.61,1295.0,1295.0,1290.0,1290.0,1290.0,0.0,0.0,1294.24,177.0,1300.0,229080.0,4,-10.00,5.00,-0.77,0.39,-0.33,"1,194.17","1,177.93","1,325.00","1,108.00"
2026-04-17,31,CFCL,30.28,534.3,534.3,512.0,515.0,515.0,0.0,0.0,517.03,8932.0,523.9,4618126.1,76,-8.90,22.30,-1.70,4.36,-0.39,512.24,515.95,615.00,445.10
2026-04-17,32,CGH,34.96,825.0,828.0,822.0,826.0,826.0,0.0,0.0,824.19,8190.0,825.0,6750125.2,107,1.00,6.00,0.12,0.73,0.22,862.69,908.07,"1,150.00",798.00
2026-04-17,33,CHCL,32.17,501.2,501.2,488.1,492.0,492.0,0.0,0.0,490.88,21075.0,491.4,10345323.4,208,0.60,13.10,0.12,2.68,0.23,487.29,500.22,599.60,456.00
2026-04-17,34,CHDC,28.57,2403.0,2417.9,2365.0,2380.1,2380.1,0.0,0.0,2387.63,22220.0,2403.0,53053039.0,256,-22.90,52.90,-0.95,2.24,-0.32,"2,360.61","2,451.51","2,997.90","1,990.00"
2026-04-17,35,CHL,45.81,317.0,317.0,310.1,316.0,316.0,0.0,0.0,313.94,121691.0,311.0,38203910.1,482,5.00,6.90,1.61,2.23,0.65,273.76,284.17,524.20,223.40
2026-04-17,36,CIT,32.11,1790.0,1791.0,1781.1,1787.0,1787.0,0.0,0.0,1786.72,3036.0,1788.1,5424469.6,78,-1.10,9.90,-0.06,0.56,0.02,"1,818.60","1,860.51","2,168.00","1,730.80"
2026-04-17,37,CITY,42.15,474.6,480.0,471.3,477.7,477.7,0.0,0.0,474.0,10699.0,476.0,5071297.4,128,1.70,8.70,0.36,1.85,0.78,501.97,590.64,998.40,452.00
2026-04-17,38,CIZBD86,26.61,1197.7,1198.0,1197.7,1198.0,1198.0,0.0,0.0,1197.85,20.0,1222.0,23957.0,2,-24.00,0.30,-1.96,0.03,0.01,0.00,0.00,"1,320.90","1,110.00"
2026-04-17,39,CIZBD90,36.97,1242.0,1242.0,1242.0,1242.0,1242.0,0.0,0.0,1242.0,25.0,1265.0,31050.0,1,-23.00,0.00,-1.82,0.00,0.00,"1,176.92","1,138.98","1,303.00","1,120.00"
2026-04-17,40,CKHL,30.89,686.5,710.0,686.5,695.1,695.1,0.0,0.0,693.08,1628.0,700.0,1128337.5,54,-4.90,23.50,-0.70,3.42,0.29,663.92,664.08,804.00,550.00
