date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-09-09,1,ACLBSL,29.2,886.0,886.0,872.2,884.0,884.0,0.0,0.0,883.59,373.0,886.0,329578.6,16,-2.00,13.80,-0.23,1.58,0.05,951.70,954.99,"1,095.00",827.90
2026-09-09,2,ADBL,39.22,299.0,301.0,297.6,299.0,299.0,0.0,0.0,299.01,22639.0,300.0,6769231.6,125,-1.00,3.40,-0.33,1.14,0.00,311.01,306.87,340.00,285.20
2026-09-09,3,ADBLD83,21.5,1020.1,1020.1,1020.1,1020.1,1020.1,0.0,0.0,1020.1,100.0,1039.9,102010.0,1,-19.80,0.00,-1.90,0.00,0.00,"1,074.81","1,084.10","1,132.90","1,015.00"
2026-09-09,4,AHL,36.87,355.0,360.1,355.0,356.3,356.3,0.0,0.0,358.17,3135.0,360.0,1122865.1,22,-3.70,5.10,-1.03,1.44,-0.53,468.96,498.86,699.00,355.00
2026-09-09,5,AHPC,39.53,253.3,255.8,252.5,254.9,254.9,0.0,0.0,254.55,51132.0,253.3,13015415.8,198,1.60,3.30,0.63,1.31,0.14,275.68,275.80,323.30,245.80
2026-09-09,6,AKJCL,32.46,344.0,345.0,336.0,338.0,338.0,0.0,0.0,340.69,246140.0,340.6,83856732.9,449,-2.60,9.00,-0.76,2.68,-0.80,375.78,340.17,461.40,172.90
2026-09-09,7,AKPL,44.21,250.0,254.0,247.3,249.0,249.0,0.0,0.0,250.13,100108.0,250.0,25040311.1,181,-1.00,6.70,-0.40,2.71,-0.46,265.74,263.27,317.00,227.50
2026-09-09,8,ALBSL,44.23,1071.0,1135.0,1071.0,1114.0,1114.0,0.0,0.0,1098.67,18823.0,1102.1,20680186.0,118,11.90,64.00,1.08,5.98,1.38,"1,118.66","1,127.77","1,334.00",930.00
2026-09-09,9,ALICL,33.68,407.9,407.9,397.0,398.0,398.0,0.0,0.0,398.5,6052.0,402.0,2411735.0,60,-4.00,10.90,-1.00,2.75,-0.13,443.80,451.48,505.00,381.40
2026-09-09,10,ANLB,24.35,4800.0,4966.9,4800.0,4870.0,4870.0,0.0,0.0,4865.08,507.0,4908.0,2466595.9,36,-38.00,166.90,-0.77,3.48,0.10,"5,983.72","6,044.22","7,560.00","4,755.00"
2026-09-09,11,APHL,32.29,670.0,701.0,670.0,680.1,680.1,0.0,0.0,688.72,6558.0,690.0,4516645.7,153,-9.90,31.00,-1.43,4.63,-1.27,0.00,0.00,"1,053.40",299.70
2026-09-09,12,API,24.46,329.0,330.5,325.0,327.5,327.5,0.0,0.0,326.96,114456.0,329.0,37422447.1,390,-1.50,5.50,-0.46,1.69,0.17,340.43,326.27,370.00,258.80
2026-09-09,13,AVYAN,33.23,988.2,999.0,980.0,991.0,991.0,0.0,0.0,984.77,2377.0,1002.0,2340803.0,36,-11.00,19.00,-1.10,1.94,0.63,"1,091.24","1,048.96","1,366.00",906.00
2026-09-09,14,BANDIPUR,38.55,640.0,658.9,640.0,643.4,643.4,0.0,0.0,648.44,21473.0,645.9,13923865.8,325,-2.50,18.90,-0.39,2.95,-0.78,788.82,828.30,"1,233.00",285.00
2026-09-09,15,BARUN,39.92,309.3,314.0,309.0,309.0,309.0,0.0,0.0,310.55,32939.0,312.0,10229141.3,89,-3.00,5.00,-0.96,1.62,-0.50,337.81,339.12,401.50,292.10
2026-09-09,16,BBC,35.42,4003.0,4118.0,4001.0,4001.7,4001.7,0.0,0.0,4020.91,393.0,4076.0,1580217.3,20,-74.30,117.00,-1.82,2.92,-0.48,"4,504.51","4,612.79","5,600.00","3,825.00"
2026-09-09,17,BEDC,32.27,287.0,288.0,280.0,285.5,285.5,0.0,0.0,283.95,4833.0,287.0,1372331.8,56,-1.50,8.00,-0.52,2.86,0.54,369.66,424.51,728.00,270.00
2026-09-09,18,BFC,31.23,450.0,457.9,437.0,437.0,437.0,0.0,0.0,445.12,30003.0,450.0,13354837.4,149,-13.00,20.90,-2.89,4.78,-1.86,486.15,482.03,562.00,411.50
