date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025-06-02,1,ACLBSL,24.85,1096.6,1096.6,1064.5,1075.66,1067.0,8.66,0.01,1073.34,1236.0,1075.19,1326651.5,39,0.47,32.10,0.04,3.02,0.22,"1,491.00",894.10
2025-06-02,2,ADBL,34.12,305.5,306.0,294.6,296.78,296.0,0.78,0.0,298.48,56718.0,299.6,16928950.1,326,-2.82,11.40,-0.94,3.87,-0.57,428.40,249.90
2025-06-02,3,AHL,29.87,645.0,680.0,639.0,645.97,653.0,7.03,0.01,653.35,4265.0,652.42,2786537.5,77,-6.45,41.00,-0.99,6.42,-1.14,904.00,453.00
2025-06-02,4,AHPC,43.35,296.5,299.8,292.0,293.23,293.0,0.23,0.0,294.4,569498.0,290.73,167661887.8,1133,2.50,7.80,0.86,2.67,-0.40,349.00,149.00
2025-06-02,5,AKJCL,39.51,210.0,212.3,207.0,207.6,207.0,0.6,0.0,209.54,117366.0,208.23,24592565.3,410,-0.63,5.30,-0.30,2.56,-0.93,274.90,150.90
2025-06-02,6,AKPL,50.06,260.0,266.5,258.0,260.66,260.9,0.24,0.0,262.58,882142.0,254.98,231635301.6,2379,5.68,8.50,2.23,3.29,-0.74,326.00,157.20
2025-06-02,7,ALBSL,25.87,826.0,842.0,806.1,814.3,810.0,4.3,0.01,818.71,3609.0,819.64,2954726.5,109,-5.34,35.90,-0.65,4.45,-0.54,"1,177.00",771.00
2025-06-02,8,ALICL,26.25,530.4,539.0,518.0,521.09,520.1,0.99,0.0,522.95,43941.0,520.03,22978953.6,360,1.06,21.00,0.20,4.05,-0.36,831.00,518.00
2025-06-02,9,ANLB,42.08,5376.0,5508.0,5350.0,5477.73,5500.0,22.27,0.0,5486.63,2906.0,5485.52,15944140.6,50,-7.79,158.00,-0.14,2.95,-0.16,"6,735.00","2,200.20"
2025-06-02,10,API,42.71,302.3,308.3,290.3,294.47,296.0,1.53,0.01,297.59,295057.0,296.47,87807448.2,892,-2.00,18.00,-0.67,6.20,-1.06,390.00,163.80
2025-06-02,11,AVYAN,27.31,1040.0,1040.0,1011.0,1022.03,1035.0,12.97,0.01,1020.72,4185.0,1032.88,4271714.3,83,-10.85,29.00,-1.05,2.87,0.13,"1,306.80",804.40
2025-06-02,12,BARUN,38.53,529.0,529.0,508.1,510.42,508.1,2.32,0.0,514.78,107780.0,518.95,55482855.1,683,-8.53,20.90,-1.64,4.11,-0.85,589.00,230.30
2025-06-02,13,BBC,38.31,5682.0,5694.7,5581.0,5660.63,5681.0,20.37,0.0,5626.6,348.0,5681.95,1958058.5,28,-21.32,113.70,-0.38,2.04,0.60,"7,247.00","3,684.80"
2025-06-02,14,BEDC,46.68,792.4,792.4,747.0,756.3,758.0,1.7,0.0,754.79,68333.0,808.48,51577373.1,207,-52.18,45.40,-6.45,6.08,0.20,"1,080.00",378.30
2025-06-02,15,BFC,29.4,490.0,505.0,486.0,488.65,487.5,1.15,0.0,492.23,10737.0,485.09,5285115.4,120,3.56,19.00,0.73,3.91,-0.73,951.60,415.00
