date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025-06-19,1,ACLBSL,32.57,1030.0,1049.0,1021.0,1025.93,1025.5,0.43,0.0,1027.0,1973.0,1044.31,2026266.7,41,-18.38,28.00,-1.76,2.74,-0.10,"1,491.00",951.00
2025-06-19,2,ADBL,24.13,280.0,285.0,280.0,284.18,283.5,0.68,0.0,284.02,19789.0,285.52,5620534.7,159,-1.34,5.00,-0.47,1.79,0.06,428.40,256.00
2025-06-19,3,ADBLD83,27.33,1075.0,1077.4,1071.9,1077.4,1077.4,0.0,0.0,1074.45,135.0,1080.0,145050.5,5,-2.60,5.50,-0.24,0.51,0.27,"1,160.00","1,046.00"
2025-06-19,4,AHL,34.93,594.0,612.0,594.0,605.29,600.0,5.29,0.01,603.91,6729.0,599.35,4063695.9,72,5.94,18.00,0.99,3.03,0.23,904.00,482.60
2025-06-19,5,AHPC,26.89,302.6,305.0,293.0,294.46,294.9,0.44,0.0,299.03,512223.0,296.76,153167574.4,1370,-2.30,12.00,-0.78,4.10,-1.55,349.00,149.00
2025-06-19,6,AKJCL,48.83,213.2,222.0,211.0,218.06,217.6,0.46,0.0,218.42,1069499.0,211.23,233603749.5,2730,6.83,11.00,3.23,5.21,-0.17,274.90,150.90
2025-06-19,7,AKPL,25.17,280.7,282.0,270.5,271.57,271.7,0.13,0.0,276.01,547436.0,277.98,151097012.6,1695,-6.41,11.50,-2.31,4.25,-1.63,326.00,157.20
2025-06-19,8,ALBSL,26.6,802.2,806.0,793.0,793.56,794.0,0.44,0.0,801.21,1925.0,806.68,1542332.7,51,-13.12,13.00,-1.63,1.64,-0.96,"1,177.00",771.00
2025-06-19,9,ALICL,37.53,500.0,502.0,497.0,499.84,498.0,1.84,0.0,498.3,26755.0,500.28,13331890.1,137,-0.44,5.00,-0.09,1.01,0.31,831.00,493.00
2025-06-19,10,ANLB,21.23,5538.4,5538.4,5400.1,5479.24,5532.0,52.76,0.01,5456.84,300.0,5538.4,1637052.0,18,-59.16,138.30,-1.07,2.56,0.41,"6,735.00","2,300.30"
2025-06-19,11,API,28.6,298.0,304.9,297.0,298.13,298.1,0.03,0.0,300.72,442333.0,298.1,133018913.0,1219,0.03,7.90,0.01,2.66,-0.87,390.00,164.00
2025-06-19,12,AVYAN,26.69,1000.3,1010.0,990.0,994.12,992.0,2.12,0.0,1001.14,3504.0,1007.99,3507985.8,55,-13.87,20.00,-1.38,2.02,-0.71,"1,306.80",832.00
2025-06-19,13,BARUN,43.2,388.1,393.0,368.0,371.75,373.0,1.25,0.0,379.97,182248.0,387.92,69247879.8,782,-16.17,25.00,-4.17,6.79,-2.21,589.00,290.00
2025-06-19,14,BBC,37.6,5550.0,5550.0,5300.0,5380.38,5300.0,80.38,0.02,5410.33,2347.0,5526.27,12698044.6,115,-145.89,250.00,-2.64,4.72,-0.56,"7,247.00","3,851.00"
2025-06-19,15,BEDC,31.03,745.9,745.9,685.0,685.0,685.0,0.0,0.0,688.78,82486.0,761.05,56814933.2,506,-76.05,60.90,-9.99,8.89,-0.55,"1,080.00",395.00
2025-06-19,16,BFC,27.61,466.4,485.0,466.4,476.54,477.0,0.46,0.0,476.32,21767.0,475.88,10368079.7,162,0.66,18.60,0.14,3.99,0.05,951.60,444.00
2025-06-19,17,BGWT,28.39,903.2,912.0,891.0,897.04,891.4,5.64,0.01,900.94,5092.0,918.86,4587562.4,71,-21.82,21.00,-2.37,2.36,-0.43,"1,241.00",857.60
2025-06-19,18,BHDC,44.27,490.0,490.0,469.0,476.07,477.0,0.93,0.0,478.57,41283.0,490.61,19756956.3,313,-14.54,21.00,-2.96,4.48,-0.53,829.70,426.00
2025-06-19,19,BHL,27.65,213.9,214.8,211.0,211.44,211.0,0.44,0.0,212.35,272986.0,212.41,57969878.4,1039,-0.97,3.80,-0.46,1.80,-0.43,520.00,209.00
2025-06-19,20,BHPL,37.07,746.5,780.0,746.0,772.23,776.9,4.67,0.01,766.25,8597.0,759.54,6587417.6,149,12.69,34.00,1.67,4.56,0.77,"1,308.40",615.00
2025-06-19,21,BNHC,28.27,515.6,515.6,490.0,501.36,506.0,4.64,0.01,500.4,15534.0,505.82,7773183.1,123,-4.46,25.60,-0.88,5.22,0.19,742.00,440.00
2025-06-19,22,BNL,38.98,16366.0,16366.0,16366.0,16366.0,16366.0,0.0,0.0,16366.0,10.0,16700.0,163660.0,1,-334.00,0.00,-2.00,0.00,0.00,"22,500.00","14,900.00"
2025-06-19,23,BNT,23.22,12460.0,12501.0,12460.0,12485.0,12469.0,16.0,0.0,12471.67,60.0,12478.0,748300.0,5,7.00,41.00,0.06,0.33,0.11,"18,100.00","12,300.00"
2025-06-19,24,BOKD86,37.61,1060.0,1060.0,1060.0,1060.0,1060.0,0.0,0.0,1060.0,25.0,1062.5,26500.0,1,-2.50,0.00,-0.24,0.00,0.00,"1,095.00",950.00
2025-06-19,25,BPCL,34.8,884.0,895.0,862.4,867.81,870.0,2.19,0.0,879.91,660189.0,877.13,580904030.1,2269,-9.32,32.60,-1.06,3.78,-1.39,895.00,286.00
2025-06-19,26,C30MF,43.55,9.81,9.81,9.62,9.81,9.81,0.0,0.0,9.69,10800.0,9.81,104648.0,5,0.00,0.19,0.00,1.98,1.23,10.92,8.45
2025-06-19,27,CBBL,34.97,891.0,895.0,888.0,892.12,892.1,0.02,0.0,890.42,9330.0,896.58,8307599.5,101,-4.46,7.00,-0.50,0.79,0.19,"1,155.00",815.00
2025-06-19,28,CBLD88,23.4,1127.0,1127.0,1127.0,1127.0,1127.0,0.0,0.0,1127.0,50.0,1126.0,56350.0,1,1.00,0.00,0.09,0.00,0.00,"1,254.20","1,030.00"
2025-06-19,29,CFCL,28.47,514.0,524.0,510.0,511.15,511.0,0.15,0.0,511.03,22516.0,514.0,11506273.1,128,-2.85,14.00,-0.55,2.75,0.02,820.00,420.00
2025-06-19,30,CGH,34.54,990.0,1029.1,981.0,995.2,990.0,5.2,0.01,1005.45,158963.0,996.84,159829318.1,1035,-1.64,48.10,-0.16,4.90,-1.03,"1,360.00",833.00
2025-06-19,31,CHCL,31.78,563.6,585.0,560.0,564.36,565.0,0.64,0.0,576.02,384294.0,574.9,221360532.8,1202,-10.54,25.00,-1.83,4.46,-2.07,697.00,427.00
2025-06-19,32,CHDC,24.46,2550.0,2565.0,2520.0,2531.97,2539.0,7.03,0.0,2532.56,35297.0,2541.09,89391610.3,436,-9.12,45.00,-0.36,1.79,-0.02,"2,829.00",976.10
2025-06-19,33,CHL,44.38,312.5,320.0,304.0,306.86,307.0,0.14,0.0,311.15,58518.0,307.38,18207821.1,297,-0.52,16.00,-0.17,5.26,-1.40,599.70,276.00
2025-06-19,34,CIT,29.33,1891.1,1893.0,1885.0,1885.88,1889.0,3.12,0.0,1887.67,15611.0,1890.21,29468489.4,343,-4.33,8.00,-0.23,0.42,-0.10,"2,700.00","1,885.00"
2025-06-19,35,CITY,40.19,826.0,849.9,825.0,831.51,830.3,1.21,0.0,834.5,13384.0,841.82,11168928.2,158,-10.31,24.90,-1.22,3.02,-0.36,"1,168.50",673.10
2025-06-19,36,CKHL,29.0,637.0,637.0,613.9,623.02,627.0,3.98,0.01,621.31,5357.0,626.33,3328384.3,80,-3.31,23.10,-0.53,3.76,0.27,910.00,561.90
2025-06-19,37,CLI,31.98,465.0,470.0,463.0,463.91,464.2,0.29,0.0,463.91,20550.0,465.49,9533439.9,400,-1.58,7.00,-0.34,1.51,0.00,774.90,461.00
2025-06-19,38,CMF2,27.23,9.74,9.74,9.38,9.39,9.39,0.0,0.0,9.49,3400.0,9.55,32279.0,7,-0.16,0.36,-1.68,3.84,-1.11,10.68,8.09
2025-06-19,39,CORBL,31.3,2399.9,2399.9,2200.0,2254.62,2250.0,4.62,0.0,2276.4,10380.0,2409.9,23629052.0,174,-155.28,199.90,-6.44,9.09,-0.97,"2,842.30",498.20
2025-06-19,40,CREST,32.23,1439.7,1452.0,1388.8,1401.48,1396.0,5.48,0.0,1405.85,26002.0,1439.7,36554920.0,1115,-38.22,63.20,-2.65,4.55,-0.31,"2,458.20",302.50
2025-06-19,41,CYCL,23.06,1607.1,1638.5,1607.1,1615.76,1610.0,5.76,0.0,1616.95,1784.0,1625.26,2884644.6,62,-9.50,31.40,-0.58,1.95,-0.07,"1,958.00","1,445.10"
2025-06-19,42,CZBIL,28.34,206.0,206.0,201.4,202.24,204.0,1.76,0.01,203.11,152571.0,203.14,30988085.0,304,-0.90,4.60,-0.44,2.28,-0.43,296.00,160.10
2025-06-19,43,DDBL,22.61,789.1,797.0,789.1,791.96,793.0,1.04,0.0,791.67,4526.0,800.48,3583100.5,72,-8.52,7.90,-1.06,1.00,0.04,"1,099.00",759.00
2025-06-19,44,DHPL,44.73,332.9,345.0,329.0,337.17,337.0,0.17,0.0,339.44,68570.0,328.82,23275468.6,349,8.35,16.00,2.54,4.86,-0.67,427.20,197.10
2025-06-19,45,DLBS,45.21,1411.0,1420.0,1400.0,1402.52,1400.1,2.42,0.0,1409.88,1490.0,1436.57,2100719.7,35,-34.05,20.00,-2.37,1.43,-0.52,"2,250.00","1,200.10"
2025-06-19,46,DOLTI,26.76,569.0,574.9,557.7,570.86,574.6,3.74,0.01,569.01,11806.0,557.9,6717759.2,133,12.96,17.20,2.32,3.08,0.32,"1,017.00",406.70
2025-06-19,47,DORDI,36.26,370.1,402.9,370.1,374.25,373.0,1.25,0.0,380.91,43270.0,374.23,16482063.8,236,0.02,32.80,0.01,8.86,-1.78,696.00,350.00
2025-06-19,48,EBL,23.12,635.0,640.0,634.0,636.45,637.9,1.45,0.0,637.28,30898.0,637.73,19690564.2,157,-1.28,6.00,-0.20,0.95,-0.13,790.00,511.00
2025-06-19,49,EBLD86,27.62,1042.1,1042.1,1042.1,1042.1,1042.1,0.0,0.0,1042.1,25.0,1050.0,26052.5,1,-7.90,0.00,-0.75,0.00,0.00,"1,080.00",937.00
