date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025-12-03,1,ACLBSL,44.32,1017.0,1025.0,1010.0,1010.0,1010.0,0.0,0.0,1017.28,2479.0,1015.5,2521828.1,42,-5.50,15.00,-0.54,1.49,-0.72,"1,284.90",950.00
2025-12-03,2,ADBL,26.8,304.0,304.0,298.1,298.2,298.2,0.0,0.0,299.78,23796.0,301.0,7133576.8,186,-2.80,5.90,-0.93,1.98,-0.53,358.60,272.30
2025-12-03,3,ADBLD83,45.11,1090.1,1090.1,1090.1,1090.1,1090.1,0.0,0.0,1090.1,100.0,1104.0,109010.0,1,-13.90,0.00,-1.26,0.00,0.00,"1,160.00","1,046.00"
2025-12-03,4,AHL,28.43,595.0,602.9,590.2,600.0,600.0,0.0,0.0,594.12,4373.0,600.0,2598108.4,58,0.00,12.70,0.00,2.15,0.98,891.00,577.40
2025-12-03,5,AHPC,33.84,290.5,290.5,281.4,281.5,281.5,0.0,0.0,284.54,107813.0,284.9,30677095.1,314,-3.40,9.10,-1.19,3.23,-1.08,334.00,239.30
2025-12-03,6,AKJCL,34.47,190.0,191.0,187.0,187.5,187.5,0.0,0.0,187.98,42060.0,188.3,7906397.7,158,-0.80,4.00,-0.42,2.14,-0.26,233.50,172.90
2025-12-03,7,AKPL,33.31,247.8,247.8,242.1,243.0,243.0,0.0,0.0,243.26,56038.0,243.0,13631584.2,200,0.00,5.70,0.00,2.35,-0.11,306.50,216.10
2025-12-03,8,ALBSL,44.87,1160.0,1220.0,1160.0,1220.0,1220.0,0.0,0.0,1196.31,78038.0,1179.0,93358007.4,625,41.00,60.00,3.48,5.17,1.94,"1,220.00",771.00
2025-12-03,9,ALICL,28.1,473.4,476.0,463.6,465.0,465.0,0.0,0.0,467.65,48017.0,473.4,22455151.6,336,-8.40,12.40,-1.77,2.67,-0.57,831.00,430.00
2025-12-03,10,ANLB,27.19,6165.0,6662.0,6165.0,6186.0,6186.0,0.0,0.0,6317.4,296.0,6287.9,1869951.4,28,-101.90,497.00,-1.62,8.06,-2.12,"6,800.00","4,673.00"
2025-12-03,11,API,38.81,291.0,293.7,284.9,288.0,288.0,0.0,0.0,288.92,118277.0,291.0,34172255.6,314,-3.00,8.80,-1.03,3.09,-0.32,335.00,246.20
2025-12-03,12,AVYAN,26.82,987.0,992.0,972.0,979.0,979.0,0.0,0.0,980.06,2235.0,990.0,2190429.0,38,-11.00,20.00,-1.11,2.06,-0.11,"1,306.80",906.00
2025-12-03,13,BANDIPUR,30.03,780.0,837.0,775.1,825.0,825.0,0.0,0.0,814.35,227147.0,780.0,184976769.6,5466,45.00,61.90,5.77,7.99,1.29,837.00,285.00
2025-12-03,14,BARUN,28.47,335.0,337.7,329.1,332.0,332.0,0.0,0.0,332.15,224072.0,337.0,74425145.5,737,-5.00,8.60,-1.48,2.61,-0.04,589.00,292.10
2025-12-03,15,BBC,31.72,4985.0,4985.0,4840.3,4924.9,4924.9,0.0,0.0,4876.46,599.0,4938.0,2920998.0,34,-13.10,144.70,-0.27,2.99,0.98,"7,247.00","4,480.00"
2025-12-03,16,BEDC,29.1,571.0,571.2,541.0,561.0,561.0,0.0,0.0,554.38,33611.0,560.0,18633132.9,212,1.00,30.20,0.18,5.58,1.18,"1,080.00",501.00
2025-12-03,17,BFC,44.74,472.1,494.0,472.1,488.0,488.0,0.0,0.0,487.36,73282.0,475.3,35714512.7,397,12.70,21.90,2.67,4.64,0.13,826.00,411.50
2025-12-03,18,BGWT,34.78,762.1,779.9,762.0,762.0,762.0,0.0,0.0,765.62,1362.0,768.0,1042774.5,35,-6.00,17.90,-0.78,2.35,-0.48,"1,241.00",750.10
2025-12-03,19,BHCL,45.9,511.0,545.0,504.5,527.0,527.0,0.0,0.0,525.91,139422.0,511.0,73323272.6,1884,16.00,40.50,3.13,8.03,0.21,625.70,292.10
2025-12-03,20,BHDC,29.21,480.5,495.0,476.0,483.3,483.3,0.0,0.0,487.85,42464.0,485.6,20716091.4,252,-2.30,19.00,-0.47,3.99,-0.94,760.20,426.00
2025-12-03,21,BHL,39.2,185.3,185.3,180.2,181.0,181.0,0.0,0.0,180.87,78853.0,181.7,14261972.1,340,-0.70,5.10,-0.39,2.83,0.07,410.00,164.00
2025-12-03,22,BHPL,33.9,660.0,660.0,650.0,655.0,655.0,0.0,0.0,653.94,2695.0,662.0,1762372.1,58,-7.00,10.00,-1.06,1.54,0.16,"1,308.40",650.00
2025-12-03,23,BNHC,30.47,450.0,452.0,443.3,446.8,446.8,0.0,0.0,446.0,10087.0,445.3,4498773.0,60,1.50,8.70,0.34,1.96,0.18,608.00,393.00
2025-12-03,24,BNL,34.57,15601.0,15850.0,15533.0,15850.0,15850.0,0.0,0.0,15679.79,140.0,15850.0,2195170.0,7,0.00,317.00,0.00,2.04,1.07,"22,500.00","14,900.00"
2025-12-03,25,BNT,25.83,12299.8,12299.8,11911.0,11920.0,11920.0,0.0,0.0,11980.74,145.0,12100.0,1737207.0,12,-180.00,388.80,-1.49,3.26,-0.51,"14,680.00","10,660.00"
2025-12-03,26,BPCL,36.74,729.0,729.0,710.0,718.0,718.0,0.0,0.0,714.06,99098.0,715.0,70762374.3,307,3.00,19.00,0.42,2.68,0.55,"1,065.00",375.10
2025-12-03,27,BUNGAL,34.57,630.5,675.0,620.0,658.0,658.0,0.0,0.0,656.97,110513.0,618.2,72603664.8,1999,39.80,55.00,6.44,8.87,0.16,675.00,302.40
2025-12-03,28,C30MF,42.26,9.15,9.15,9.15,9.15,9.15,0.0,0.0,9.15,100.0,9.28,915.0,1,-0.13,0.00,-1.40,0.00,0.00,10.71,8.65
2025-12-03,29,CBBL,28.67,1032.2,1040.0,1019.5,1020.6,1020.6,0.0,0.0,1023.8,11079.0,1032.2,11342657.6,151,-11.60,20.50,-1.12,2.01,-0.31,"1,144.80",821.50
2025-12-03,30,CBLD88,38.86,1235.0,1235.0,1235.0,1235.0,1235.0,0.0,0.0,1235.0,25.0,1239.3,30875.0,1,-4.30,0.00,-0.35,0.00,0.00,"1,254.20","1,104.50"
2025-12-03,31,CFCL,49.16,499.3,505.0,492.2,500.0,500.0,0.0,0.0,501.47,35578.0,494.7,17841325.4,202,5.30,12.80,1.07,2.60,-0.29,720.00,445.10
2025-12-03,32,CGH,47.92,885.0,894.0,878.0,890.0,890.0,0.0,0.0,887.85,32652.0,879.8,28989984.9,251,10.20,16.00,1.16,1.82,0.24,"1,150.00",800.20
2025-12-03,33,CHCL,29.81,500.0,500.0,490.0,490.0,490.0,0.0,0.0,494.53,40363.0,495.1,19960853.4,221,-5.10,10.00,-1.03,2.04,-0.93,599.60,456.00
2025-12-03,34,CHDC,26.13,2345.0,2374.0,2342.0,2355.0,2355.0,0.0,0.0,2352.01,14284.0,2369.0,33596159.5,196,-14.00,32.00,-0.59,1.37,0.13,"2,997.90","1,545.30"
2025-12-03,35,CHL,28.22,277.4,277.4,265.6,266.9,266.9,0.0,0.0,269.37,49110.0,272.0,13228771.4,192,-5.10,11.80,-1.88,4.44,-0.93,599.70,223.40
2025-12-03,36,CIT,29.25,1855.0,1880.0,1840.0,1860.0,1860.0,0.0,0.0,1848.78,6938.0,1862.0,12826828.4,126,-2.00,40.00,-0.11,2.17,0.60,"2,235.00","1,730.80"
2025-12-03,37,CITY,30.09,525.2,535.5,525.2,530.0,530.0,0.0,0.0,530.31,2620.0,531.2,1389403.1,41,-1.20,10.30,-0.23,1.96,-0.06,"1,002.00",502.80
2025-12-03,38,CIZBD86,44.87,1134.5,1134.5,1134.5,1134.5,1134.5,0.0,0.0,1134.5,50.0,1112.3,56725.0,1,22.20,0.00,2.00,0.00,0.00,"1,190.00","1,096.40"
2025-12-03,39,CKHL,45.14,628.1,660.0,628.1,650.0,650.0,0.0,0.0,649.91,13549.0,639.0,8805645.3,160,11.00,31.90,1.72,5.08,0.01,910.00,550.00
2025-12-03,40,CLI,28.69,485.0,491.6,481.5,485.1,485.1,0.0,0.0,486.53,21196.0,487.8,10312392.8,314,-2.70,10.10,-0.55,2.10,-0.29,774.90,411.00
