date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-13,1,ACLBSL,34.77,915.1,945.0,915.1,943.0,943.0,0.0,0.0,933.74,182.0,943.0,169941.3,12,0.00,29.90,0.00,3.27,0.98,962.57,963.89,"1,157.00",827.90
2026-08-13,2,ADBL,25.25,302.0,305.8,302.0,304.8,304.8,0.0,0.0,304.22,70052.0,304.0,21310989.8,105,0.80,3.80,0.26,1.26,0.19,311.56,308.18,340.00,285.20
2026-08-13,3,AHL,27.22,415.0,415.1,407.0,413.0,413.0,0.0,0.0,412.37,1853.0,416.5,764115.0,26,-3.50,8.10,-0.84,1.99,0.15,487.53,518.23,699.00,405.00
2026-08-13,4,AHPC,26.66,265.0,271.0,264.3,265.9,265.9,0.0,0.0,267.31,77596.0,264.0,20742388.9,207,1.90,6.70,0.72,2.53,-0.53,280.01,278.11,323.30,250.10
2026-08-13,5,AKJCL,26.25,364.0,369.8,361.1,363.0,363.0,0.0,0.0,363.99,229686.0,363.8,83602670.9,483,-0.80,8.70,-0.22,2.41,-0.27,378.78,326.21,461.40,172.90
2026-08-13,6,AKPL,26.18,256.5,258.0,251.1,255.9,255.9,0.0,0.0,255.27,68380.0,252.0,17455660.0,176,3.90,6.90,1.55,2.75,0.24,269.42,263.01,317.00,227.50
2026-08-13,7,ALBSL,40.28,1071.0,1165.0,1071.0,1125.0,1125.0,0.0,0.0,1116.37,13675.0,1114.0,15266312.2,120,11.00,94.00,0.99,8.78,0.77,"1,120.27","1,123.91","1,334.00",930.00
2026-08-13,8,ALICL,20.64,422.0,422.0,418.0,419.0,419.0,0.0,0.0,419.33,5207.0,418.0,2183439.2,50,1.00,4.00,0.24,0.96,-0.08,450.19,456.95,507.00,413.40
2026-08-13,9,ANLB,33.56,5200.0,5560.0,5200.0,5400.0,5400.0,0.0,0.0,5321.21,1587.0,5305.0,8444766.6,71,95.00,360.00,1.79,6.92,1.46,"6,151.55","6,147.93","7,560.00","5,200.00"
2026-08-13,10,APHL,24.19,810.0,821.9,806.0,810.0,810.0,0.0,0.0,811.66,5280.0,815.0,4285577.3,203,-5.00,15.90,-0.61,1.97,-0.21,0.00,0.00,"1,053.40",299.70
2026-08-13,11,API,28.3,333.9,337.8,328.0,331.6,331.6,0.0,0.0,331.2,164167.0,331.0,54371708.1,371,0.60,9.80,0.18,2.99,0.12,338.44,322.25,370.00,258.80
2026-08-13,12,AVYAN,43.91,1055.0,1091.0,1050.1,1089.0,1089.0,0.0,0.0,1076.63,10071.0,1060.0,10842773.5,118,29.00,40.90,2.74,3.89,1.14,"1,087.07","1,045.82","1,366.00",906.00
2026-08-13,13,BANDIPUR,27.43,678.0,693.9,678.0,685.5,685.5,0.0,0.0,687.11,18749.0,685.0,12882618.2,248,0.50,15.90,0.07,2.35,-0.23,827.39,822.93,"1,233.00",285.00
2026-08-13,14,BARUN,30.66,318.1,326.0,316.5,323.0,323.0,0.0,0.0,320.53,27331.0,317.5,8760517.9,131,5.50,9.50,1.73,3.00,0.76,343.75,341.65,401.50,292.10
2026-08-13,15,BBC,19.95,4200.0,4219.0,4162.0,4200.0,4200.0,0.0,0.0,4194.3,102.0,4200.0,427819.0,7,0.00,57.00,0.00,1.37,0.14,"4,593.93","4,688.33","5,600.00","3,825.00"
2026-08-13,16,BEDC,26.42,314.0,324.0,312.5,319.0,319.0,0.0,0.0,316.76,22277.0,316.0,7056354.7,114,3.00,11.50,0.95,3.68,0.70,399.65,450.97,774.90,303.10
2026-08-13,17,BFC,20.9,497.0,499.0,491.6,494.0,494.0,0.0,0.0,495.01,8753.0,493.9,4332808.3,69,0.10,7.40,0.02,1.51,-0.20,487.52,483.01,562.00,411.50
2026-08-13,18,BGWT,24.88,528.0,535.0,525.0,530.0,530.0,0.0,0.0,528.75,3018.0,537.6,1595757.7,53,-7.60,10.00,-1.41,1.90,0.24,670.95,704.76,944.00,516.10
2026-08-13,19,BHCL,28.44,486.2,495.0,486.2,488.6,488.6,0.0,0.0,489.93,16230.0,493.0,7951612.2,157,-4.40,8.80,-0.89,1.81,-0.27,544.93,539.11,699.00,292.10
2026-08-13,20,BHDC,32.14,422.2,435.0,422.1,431.0,431.0,0.0,0.0,426.83,5400.0,428.5,2304904.0,55,2.50,12.90,0.58,3.06,0.97,460.96,468.34,616.00,412.00
2026-08-13,21,BHL,34.65,208.0,215.0,207.7,212.0,212.0,0.0,0.0,211.93,193280.0,207.7,40961651.3,472,4.30,7.30,2.07,3.51,0.03,218.56,207.17,264.40,164.00
