date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-07-14,1,ACLBSL,33.68,900.0,924.0,886.0,910.0,910.0,0.0,0.0,900.21,2303.0,908.9,2073193.5,37,1.10,38.00,0.12,4.29,1.08,966.79,972.17,"1,240.00",827.90
2026-07-14,2,ADBL,27.49,305.0,305.0,301.2,303.0,303.0,0.0,0.0,303.07,23635.0,302.5,7163140.4,135,0.50,3.80,0.17,1.26,-0.02,309.08,308.06,344.90,285.20
2026-07-14,3,ADBLD83,35.52,1075.2,1085.0,1075.1,1085.0,1085.0,0.0,0.0,1075.12,261617.0,1076.0,281269420.7,10,9.00,9.90,0.84,0.92,0.91,"1,086.17","1,090.78","1,160.00","1,022.00"
2026-07-14,4,AHL,29.79,407.2,416.0,405.0,410.1,410.1,0.0,0.0,409.4,2490.0,411.0,1019395.1,34,-0.90,11.00,-0.22,2.72,0.17,513.60,543.86,700.00,405.00
2026-07-14,5,AHPC,36.15,257.1,264.5,257.0,262.4,262.4,0.0,0.0,260.77,65032.0,261.0,16958624.1,283,1.40,7.50,0.54,2.92,0.62,279.79,279.73,334.00,250.10
2026-07-14,6,AKJCL,35.24,326.0,348.8,326.0,340.0,340.0,0.0,0.0,342.06,496164.0,343.0,169719841.2,839,-3.00,22.80,-0.87,6.99,-0.61,362.66,304.64,461.40,172.90
2026-07-14,7,AKPL,34.14,247.0,252.4,237.7,249.9,249.9,0.0,0.0,248.56,67980.0,248.0,16897274.2,245,1.90,14.70,0.77,6.18,0.54,269.74,261.42,317.00,227.50
2026-07-14,8,ALBSL,29.24,1015.0,1060.0,1010.0,1049.0,1049.0,0.0,0.0,1051.95,8124.0,1041.0,8546042.4,91,8.00,50.00,0.77,4.95,-0.28,"1,134.59","1,111.20","1,334.00",855.00
2026-07-14,9,ALICL,29.63,418.0,422.0,413.4,419.0,419.0,0.0,0.0,419.3,13641.0,418.0,5719632.1,85,1.00,8.60,0.24,2.08,-0.07,459.10,461.39,550.00,413.40
2026-07-14,10,ANLB,35.12,7073.0,7073.0,7073.0,7073.0,7073.0,0.0,0.0,7073.0,10.0,6736.8,70730.0,1,336.20,0.00,4.99,0.00,0.00,"6,194.41","6,201.68","7,356.00","5,220.00"
2026-07-14,11,APHL,31.55,824.5,899.0,801.0,835.0,835.0,0.0,0.0,825.59,17614.0,849.9,14541950.2,475,-14.90,98.00,-1.75,12.23,1.13,0.00,0.00,"1,053.40",299.70
2026-07-14,12,API,30.03,322.0,325.0,318.0,321.9,321.9,0.0,0.0,321.92,187891.0,322.0,60485412.3,485,-0.10,7.00,-0.03,2.20,-0.01,331.44,315.68,370.00,258.80
2026-07-14,13,AVYAN,22.72,971.9,1031.0,971.9,1031.0,1031.0,0.0,0.0,1018.44,975.0,1023.0,992983.0,29,8.00,59.10,0.78,6.08,1.22,"1,070.18","1,038.56","1,366.00",906.00
2026-07-14,14,BANDIPUR,27.61,652.5,672.0,635.0,668.0,668.0,0.0,0.0,655.89,28561.0,665.0,18733012.7,459,3.00,37.00,0.45,5.83,1.81,880.73,0.00,"1,233.00",285.00
2026-07-14,15,BARUN,30.7,308.0,316.9,307.2,312.0,312.0,0.0,0.0,311.18,20668.0,308.7,6431442.7,149,3.30,9.70,1.07,3.16,0.26,348.55,341.25,449.80,292.10
2026-07-14,16,BBC,28.34,4053.7,4128.0,4021.1,4128.0,4128.0,0.0,0.0,4072.78,240.0,4070.0,977466.0,19,58.00,106.90,1.43,2.66,1.34,"4,704.16","4,764.36","6,120.00","4,021.10"
2026-07-14,17,BEDC,29.83,306.0,314.0,303.1,309.0,309.0,0.0,0.0,308.11,28196.0,310.1,8687502.1,173,-1.10,10.90,-0.35,3.60,0.29,438.82,483.48,872.00,303.10
2026-07-14,18,BFC,25.55,512.5,513.0,497.6,510.0,510.0,0.0,0.0,505.55,58912.0,508.0,29783045.9,225,2.00,15.40,0.39,3.09,0.87,482.00,476.11,579.90,411.50
2026-07-14,19,BGWT,36.77,534.5,550.0,525.0,550.0,550.0,0.0,0.0,534.64,2957.0,520.0,1580929.5,61,30.00,25.00,5.77,4.76,2.79,708.35,733.11,"1,049.00",516.10
2026-07-14,20,BHCL,28.05,470.0,470.0,435.1,459.0,459.0,0.0,0.0,453.45,32984.0,457.0,14956574.8,338,2.00,34.90,0.44,8.02,1.21,562.73,530.94,699.00,292.10
2026-07-14,21,BHDC,29.67,420.0,426.9,412.0,425.0,425.0,0.0,0.0,420.69,4600.0,425.0,1935191.4,64,0.00,14.90,0.00,3.62,1.01,469.51,482.51,706.00,412.00
2026-07-14,22,BHL,32.01,201.0,207.0,199.0,205.5,205.5,0.0,0.0,203.55,78551.0,201.0,15988908.5,380,4.50,8.00,2.24,4.02,0.95,215.42,203.58,264.40,164.00
2026-07-14,23,BHPL,31.73,480.0,480.0,449.0,479.0,479.0,0.0,0.0,461.47,10369.0,467.5,4784958.5,109,11.50,31.00,2.46,6.90,3.66,545.66,576.18,916.90,449.00
2026-07-14,24,BJHL,22.68,650.0,688.0,608.2,679.9,679.9,0.0,0.0,648.81,10135.0,657.0,6575733.9,158,22.90,79.80,3.49,13.12,4.57,0.00,0.00,"1,305.00",270.10
2026-07-14,25,BNHC,32.96,261.3,281.0,261.3,277.0,277.0,0.0,0.0,268.03,84847.0,275.0,22741435.5,375,2.00,19.70,0.73,7.54,3.24,372.04,394.54,613.80,261.30
2026-07-14,26,BNL,39.28,13875.0,13875.0,13872.8,13872.8,13872.8,0.0,0.0,13874.63,120.0,14301.8,1664956.0,3,-429.00,2.20,-3.00,0.02,-0.01,"15,655.37","16,123.99","18,399.90","13,872.80"
2026-07-14,27,BOKD86,41.92,1139.0,1145.0,1139.0,1145.0,1145.0,0.0,0.0,1144.94,22458.0,1136.0,25712952.0,6,9.00,6.00,0.79,0.53,0.01,"1,079.29","1,064.97","1,145.00","1,025.10"
2026-07-14,28,BOKD86KA,31.3,1174.0,1245.0,1169.0,1169.0,1169.0,0.0,0.0,1171.94,120058.0,1140.0,140701236.0,12,29.00,76.00,2.54,6.50,-0.25,0.00,0.00,"1,247.00","1,108.10"
2026-07-14,29,BPCL,33.11,680.0,680.0,638.0,638.0,638.0,0.0,0.0,650.41,27855.0,647.9,18117091.5,124,-9.90,42.00,-1.53,6.58,-1.94,706.09,711.46,"1,065.00",617.50
2026-07-14,30,BUNGAL,23.37,575.0,587.0,558.0,575.0,575.0,0.0,0.0,573.4,48150.0,575.0,27609204.7,262,0.00,29.00,0.00,5.20,0.28,660.93,0.00,895.00,302.40
2026-07-14,31,C30MF,17.84,10.01,10.02,10.01,10.02,10.02,0.0,0.0,10.01,3020.0,9.93,30235.7,5,0.09,0.01,0.91,0.10,0.08,9.94,9.68,10.71,8.70
2026-07-14,32,CBBL,25.36,910.0,916.9,907.0,914.9,914.9,0.0,0.0,913.11,12815.0,910.0,11701497.2,193,4.90,9.90,0.54,1.09,0.20,923.97,948.92,"1,144.80",882.00
2026-07-14,33,CCBD88,47.96,1256.0,1313.0,1256.0,1313.0,1313.0,0.0,0.0,1297.91,4726.0,1220.0,6133912.0,10,93.00,57.00,7.62,4.54,1.15,"1,214.20","1,193.52","1,313.00","1,126.00"
