date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-06-08,1,ACLBSL,43.3,955.0,960.0,947.5,957.0,957.0,0.0,0.0,951.27,1135.0,960.0,1079694.9,22,-3.00,12.50,-0.31,1.32,0.60,971.27,991.87,"1,240.00",827.90
2026-06-08,2,ADBL,30.12,316.6,316.6,310.0,314.5,314.5,0.0,0.0,311.13,39867.0,317.0,12403750.5,197,-2.50,6.60,-0.79,2.13,1.07,306.69,310.83,344.90,277.00
2026-06-08,3,ADBLD83,33.01,1052.0,1052.0,1052.0,1052.0,1052.0,0.0,0.0,1052.0,25.0,1083.4,26300.0,1,-31.40,0.00,-2.90,0.00,0.00,"1,088.14","1,095.08","1,160.00","1,042.20"
2026-06-08,4,AHL,33.39,495.0,497.0,487.0,490.3,490.3,0.0,0.0,490.84,12120.0,496.5,5948942.8,83,-6.20,10.00,-1.25,2.05,-0.11,540.67,569.80,700.00,461.10
2026-06-08,5,AHPC,25.94,277.0,279.0,275.0,276.0,276.0,0.0,0.0,275.68,89266.0,277.0,24608982.1,320,-1.00,4.00,-0.36,1.45,0.12,281.66,283.04,334.00,250.10
2026-06-08,6,AKJCL,28.09,393.0,420.0,393.0,404.8,404.8,0.0,0.0,404.06,341678.0,413.0,138057776.2,868,-8.20,27.00,-1.99,6.87,0.18,322.82,280.16,461.40,172.90
2026-06-08,7,AKPL,24.32,253.7,274.6,253.7,266.0,266.0,0.0,0.0,266.16,70412.0,267.0,18740831.3,276,-1.00,20.90,-0.37,8.24,-0.06,266.49,261.56,317.00,227.50
2026-06-08,8,ALBSL,38.82,1079.0,1110.0,1079.0,1101.1,1101.1,0.0,0.0,1091.2,2564.0,1106.0,2797846.4,68,-4.90,31.00,-0.44,2.87,0.90,"1,147.37","1,101.88","1,334.00",775.10
2026-06-08,9,ALICL,35.83,459.8,459.8,453.0,457.6,457.6,0.0,0.0,455.43,17392.0,459.0,7920846.7,81,-1.40,6.80,-0.31,1.50,0.47,464.93,468.00,550.00,430.00
2026-06-08,10,ANLB,25.58,5780.1,5950.0,5780.1,5870.0,5870.0,0.0,0.0,5822.64,401.0,5940.0,2334878.0,17,-70.00,169.90,-1.18,2.94,0.81,"6,205.13","6,169.01","6,989.00","5,220.00"
2026-06-08,11,API,22.48,348.0,350.0,345.3,346.7,346.7,0.0,0.0,347.15,154559.0,348.0,53654598.2,510,-1.30,4.70,-0.37,1.36,-0.13,320.76,309.18,370.00,258.80
2026-06-08,12,AVYAN,25.86,1100.0,1100.0,1082.1,1090.0,1090.0,0.0,0.0,1088.28,5309.0,1114.9,5777693.0,124,-24.90,17.90,-2.23,1.65,0.16,"1,049.13","1,035.05","1,366.00",906.00
