date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2026-08-20,1,ACLBSL,24.2,900.0,909.0,897.5,909.0,909.0,0.0,0.0,899.24,562.0,900.0,505370.5,18,9.00,11.50,1.00,1.28,1.07,959.69,961.66,"1,157.00",827.90
2026-08-20,2,ADBL,29.81,300.0,302.0,298.0,300.1,300.1,0.0,0.0,299.78,49169.0,300.9,14739926.6,132,-0.80,4.00,-0.27,1.34,0.11,311.80,307.86,340.00,285.20
2026-08-20,3,ADBLB87,22.84,1012.0,1015.0,1012.0,1015.0,1015.0,0.0,0.0,1013.0,500000.0,1012.0,506500000.0,5,3.00,3.00,0.30,0.30,0.20,0.00,0.00,"1,016.00","1,000.00"
2026-08-20,4,AHL,30.26,395.0,405.0,395.0,401.0,401.0,0.0,0.0,402.58,1091.0,400.0,439218.0,26,1.00,10.00,0.25,2.53,-0.39,481.75,512.72,699.00,387.60
2026-08-20,5,AHPC,35.25,259.0,261.4,257.1,260.5,260.5,0.0,0.0,259.9,83023.0,260.0,21577802.4,259,0.50,4.30,0.19,1.67,0.23,279.09,277.64,323.30,250.10
2026-08-20,6,AKJCL,27.34,350.6,355.5,350.5,355.0,355.0,0.0,0.0,353.43,136047.0,351.8,48082689.9,334,3.20,5.00,0.91,1.43,0.44,378.08,330.89,461.40,172.90
2026-08-20,7,AKPL,30.41,250.0,250.0,247.0,249.8,249.8,0.0,0.0,248.87,32954.0,249.0,8201148.7,156,0.80,3.00,0.32,1.21,0.37,268.60,263.29,317.00,227.50
2026-08-20,8,ALBSL,19.85,1065.0,1112.19,1065.0,1105.0,1105.0,0.0,0.0,1090.74,929.0,1099.8,1013299.4,51,5.20,47.19,0.47,4.43,1.29,"1,120.23","1,127.09","1,334.00",930.00
2026-08-20,9,ALICL,38.56,415.0,419.9,413.1,419.9,419.9,0.0,0.0,415.72,12470.0,415.0,5184038.9,94,4.90,6.80,1.18,1.65,1.00,449.00,455.84,507.00,413.10
2026-08-20,10,ANLB,23.4,5050.0,5140.0,4956.0,5138.0,5138.0,0.0,0.0,5008.88,1420.0,5100.0,7112606.0,68,38.00,184.00,0.75,3.71,2.51,"6,109.23","6,121.01","7,560.00","4,956.00"
2026-08-20,11,APHL,18.45,743.3,760.0,743.3,750.0,750.0,0.0,0.0,748.94,6043.0,753.0,4525827.2,152,-3.00,16.70,-0.40,2.25,0.14,0.00,0.00,"1,053.40",299.70
2026-08-20,12,API,42.27,331.0,336.0,328.0,335.4,335.4,0.0,0.0,332.75,139127.0,330.0,46295133.1,447,5.40,8.00,1.64,2.44,0.79,339.85,323.73,370.00,258.80
2026-08-20,13,AVYAN,20.11,1035.0,1035.0,1016.0,1034.0,1034.0,0.0,0.0,1022.24,2612.0,1035.0,2670086.3,43,-1.00,19.00,-0.10,1.87,1.14,"1,090.68","1,047.57","1,366.00",906.00
2026-08-20,14,BANDIPUR,30.01,682.0,684.0,676.0,680.3,680.3,0.0,0.0,679.12,13764.0,682.1,9347472.5,241,-1.80,8.00,-0.26,1.18,0.17,817.16,831.42,"1,233.00",285.00
2026-08-20,15,BARUN,32.43,316.0,318.5,312.2,317.0,317.0,0.0,0.0,314.86,17115.0,316.8,5388843.8,79,0.20,6.30,0.06,2.02,0.67,342.19,341.13,401.50,292.10
2026-08-20,16,BBC,30.34,4250.0,4250.0,4095.0,4130.0,4130.0,0.0,0.0,4122.71,372.0,4140.0,1533648.0,19,-10.00,155.00,-0.24,3.79,0.18,"4,566.68","4,666.19","5,600.00","3,825.00"
