date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025-06-04,1,ACLBSL,22.57,1029.0,1065.0,1029.0,1050.0,1050.0,0.0,0.0,1048.8,634.0,1049.88,664941.0,26,0.12,36.00,0.01,3.50,0.11,"1,491.00",938.00
2025-06-04,2,ADBL,26.4,285.7,291.0,285.7,290.21,290.0,0.21,0.0,288.98,21673.0,291.42,6263062.5,141,-1.21,5.30,-0.42,1.86,0.42,428.40,249.90
2025-06-04,3,ADBLD83,36.14,1111.8,1111.8,1111.8,1090.0,1111.8,21.8,0.02,1090.0,3.0,1111.8,3270.0,1,-21.80,0.00,-1.96,0.00,0.00,"1,160.00","1,046.00"
2025-06-04,4,AHL,33.63,644.9,644.9,615.0,615.42,616.0,0.58,0.0,622.9,6351.0,632.65,3956056.4,71,-17.23,29.90,-2.72,4.86,-1.22,904.00,464.00
2025-06-04,5,AHPC,25.96,290.0,293.0,284.2,286.93,286.1,0.83,0.0,288.32,207169.0,289.02,59731062.0,509,-2.09,8.80,-0.72,3.10,-0.48,349.00,149.00
2025-06-04,6,AKJCL,29.64,208.0,208.0,204.0,205.34,204.2,1.14,0.01,205.11,119677.0,205.97,24547353.0,346,-0.63,4.00,-0.31,1.96,0.11,274.90,150.90
2025-06-04,7,AKPL,49.84,261.1,275.0,261.1,273.68,274.5,0.82,0.0,269.48,1345426.0,264.7,362559072.8,3214,8.98,13.90,3.39,5.32,1.54,326.00,157.20
2025-06-04,8,ALBSL,23.74,801.1,816.0,800.0,805.02,810.0,4.98,0.01,805.55,1762.0,813.81,1419370.7,55,-8.79,16.00,-1.08,2.00,-0.07,"1,177.00",771.00
2025-06-04,9,ALICL,25.93,516.0,516.0,507.3,508.75,508.9,0.15,0.0,510.5,14392.0,516.0,7347049.9,142,-7.25,8.70,-1.41,1.71,-0.34,831.00,507.30
2025-06-04,10,ANLB,35.62,5550.0,5619.0,5450.2,5577.16,5619.0,41.84,0.01,5497.06,516.0,5594.41,2836484.0,27,-17.25,168.80,-0.31,3.10,1.44,"6,735.00","2,290.10"
2025-06-04,11,API,29.22,290.0,295.9,288.5,291.92,294.0,2.08,0.01,292.59,110358.0,293.16,32289916.6,400,-1.24,7.40,-0.42,2.56,-0.23,390.00,163.80
2025-06-04,12,AVYAN,24.81,1016.0,1024.0,1009.5,1015.94,1016.0,0.06,0.0,1014.19,2122.0,1029.91,2152101.0,53,-13.97,14.50,-1.36,1.44,0.17,"1,306.80",832.00
2025-06-04,13,BARUN,34.88,493.0,502.0,479.0,480.72,481.0,0.28,0.0,487.97,412294.0,492.48,201187895.4,2078,-11.76,23.00,-2.39,4.80,-1.51,589.00,230.30
2025-06-04,14,BBC,32.44,5495.0,5670.0,5495.0,5607.64,5644.0,36.36,0.01,5592.52,324.0,5577.47,1811976.0,32,30.17,175.00,0.54,3.18,0.27,"7,247.00","3,684.80"
2025-06-04,15,BEDC,26.01,750.0,750.0,732.0,739.85,740.0,0.15,0.0,740.84,13180.0,742.36,9764310.3,100,-2.51,18.00,-0.34,2.46,-0.13,"1,080.00",378.30
2025-06-04,16,BFC,23.12,484.0,488.0,477.0,478.45,477.0,1.45,0.0,481.32,7702.0,484.09,3707135.5,83,-5.64,11.00,-1.17,2.31,-0.60,951.60,418.50
