date,sno,symbol,conf,open,high,low,close,ltp,close_ltp_diff,close_ltp_pct,vwap,volume,prev_close,turnover,transactions,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025-11-19,1,ACLBSL,22.28,982.0,1001.0,975.7,978.5,978.5,0.0,0.0,981.13,792.0,985.0,777057.0,27,-6.50,25.30,-0.66,2.59,-0.27,"1,284.90",950.00
2025-11-19,2,ADBL,24.38,315.0,315.0,312.0,312.8,312.8,0.0,0.0,312.45,22061.0,314.5,6893003.7,113,-1.70,3.00,-0.54,0.96,0.11,367.20,272.30
2025-11-19,3,ADBLD83,25.09,1120.0,1120.0,1100.0,1100.0,1100.0,0.0,0.0,1110.0,200.0,1130.0,222000.0,2,-30.00,20.00,-2.65,1.82,-0.91,"1,160.00","1,046.00"
2025-11-19,4,AHL,32.52,619.0,619.0,593.5,603.0,603.0,0.0,0.0,596.54,3264.0,607.5,1947103.5,54,-4.50,25.50,-0.74,4.30,1.07,891.00,577.40
2025-11-19,5,AHPC,31.78,281.0,283.0,277.4,281.0,281.0,0.0,0.0,279.2,61261.0,281.0,17104208.6,213,0.00,5.60,0.00,2.02,0.64,334.00,239.30
2025-11-19,6,AKJCL,30.91,191.0,191.0,187.0,187.1,187.1,0.0,0.0,188.52,17456.0,188.1,3290810.6,88,-1.00,4.00,-0.53,2.14,-0.76,233.50,172.90
2025-11-19,7,AKPL,25.14,243.0,245.5,239.0,241.0,241.0,0.0,0.0,240.57,40773.0,243.0,9808809.6,160,-2.00,6.50,-0.82,2.72,0.18,306.50,216.10
2025-11-19,8,ALBSL,41.86,1018.3,1040.0,1018.0,1038.9,1038.9,0.0,0.0,1028.88,33441.0,1039.0,34406731.2,218,-0.10,22.00,-0.01,2.16,0.96,"1,080.00",771.00
2025-11-19,9,ALICL,27.35,442.0,459.1,442.0,451.0,451.0,0.0,0.0,450.23,55285.0,451.0,24891218.9,257,0.00,17.10,0.00,3.87,0.17,831.00,430.00
2025-11-19,10,ANLB,27.6,6074.5,6139.9,6074.5,6139.9,6139.9,0.0,0.0,6086.73,41.0,6174.8,249556.0,5,-34.90,65.40,-0.57,1.08,0.87,"6,800.00","4,673.00"
2025-11-19,11,API,33.69,283.9,285.0,278.7,281.5,281.5,0.0,0.0,280.08,71908.0,282.0,20140063.6,206,-0.50,6.30,-0.18,2.26,0.50,335.00,246.20
2025-11-19,12,AVYAN,17.74,989.0,989.0,954.6,977.9,977.9,0.0,0.0,967.49,650.0,970.0,628867.5,34,7.90,34.40,0.81,3.60,1.06,"1,306.80",906.00
2025-11-19,13,BANDIPUR,29.88,514.4,555.0,514.4,555.0,555.0,0.0,0.0,554.23,2360.0,504.6,1307985.0,236,50.40,40.60,9.99,7.89,0.14,555.00,285.00
2025-11-19,14,BARUN,35.94,349.0,372.0,341.9,344.9,344.9,0.0,0.0,350.51,781840.0,347.9,274044421.3,1872,-3.00,30.10,-0.86,8.80,-1.63,589.00,292.10
2025-11-19,15,BBC,34.09,4994.0,4994.0,4857.0,4914.6,4914.6,0.0,0.0,4907.47,333.0,4898.0,1634186.5,27,16.60,137.00,0.34,2.82,0.15,"7,247.00","4,127.50"
2025-11-19,16,BEDC,23.18,595.0,595.0,570.0,570.0,570.0,0.0,0.0,575.83,15549.0,585.0,8953588.0,152,-15.00,25.00,-2.56,4.39,-1.02,"1,080.00",501.00
2025-11-19,17,BFC,24.75,480.0,487.6,465.0,474.0,474.0,0.0,0.0,469.31,26426.0,471.0,12401869.7,152,3.00,22.60,0.64,4.86,0.99,951.60,411.50
2025-11-19,18,BGWT,38.75,766.0,766.0,758.4,763.9,763.9,0.0,0.0,762.19,2404.0,757.1,1832312.5,34,6.80,7.60,0.90,1.00,0.22,"1,241.00",750.10
2025-11-19,19,BHCL,42.25,463.0,490.0,463.0,488.0,488.0,0.0,0.0,479.91,124282.0,464.0,59643893.3,1522,24.00,27.00,5.17,5.83,1.66,625.70,292.10
2025-11-19,20,BHDC,31.32,493.9,493.9,475.3,480.0,480.0,0.0,0.0,481.27,32315.0,486.8,15552357.2,191,-6.80,18.60,-1.40,3.91,-0.27,760.20,426.00
2025-11-19,21,BHL,41.79,180.5,182.0,178.6,179.6,179.6,0.0,0.0,179.49,80077.0,181.0,14372838.3,324,-1.40,3.40,-0.77,1.90,0.06,410.00,164.00
2025-11-19,22,BHPL,20.65,670.0,670.0,656.6,658.0,658.0,0.0,0.0,661.31,432.0,666.9,285686.8,14,-8.90,13.40,-1.33,2.04,-0.50,"1,308.40",651.00
2025-11-19,23,BNHC,31.8,436.0,439.9,423.5,425.3,425.3,0.0,0.0,425.49,1785.0,432.0,759504.5,33,-6.70,16.40,-1.55,3.87,-0.05,608.00,393.00
2025-11-19,24,BNT,41.57,11499.0,11590.0,11350.1,11590.0,11590.0,0.0,0.0,11493.08,190.0,11275.0,2183686.0,17,315.00,239.90,2.79,2.11,0.84,"14,880.00","10,660.00"
2025-11-19,25,BOKD86,38.47,1122.0,1122.0,1122.0,1122.0,1122.0,0.0,0.0,1122.0,77.0,1100.0,86394.0,1,22.00,0.00,2.00,0.00,0.00,"1,133.00","1,005.50"
